https://www.jstor.org/stable/45238033,THE ECONOMETRIC SOCIETY 2018 ANNUAL REPORT OF THE PRESIDENT,"Vol. 87, No. 6, November 2019",Vol. 87,No. 6,November,2019,,Tim Besley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172310,THE ECONOMETRIC SOCIETY ANNUAL REPORTS: REPORT OF THE SECRETARY,"Vol. 87, No. 1, January 2019",Vol. 87,No. 1,January,2019,,Enrique Sentana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/45172311,THE ECONOMETRIC SOCIETY ANNUAL REPORTS: REPORT OF THE TREASURER,"Vol. 87, No. 1, January 2019",Vol. 87,No. 1,January,2019,,Enrique Sentana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907597,"Income and Wealth. Series V
     by Simon Kuznets","Vol. 26, No. 2, Apr., 1958",Vol. 26,No. 2,Apr.,1958,,"Review by: 

J. B. D. Derksen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907598,"Economic Efficiency in Plant Operations with Special Reference to the Marketing of California Pears
     by B. C. French, L. L. Sammet, R. G. Bressler","Vol. 26, No. 2, Apr., 1958",Vol. 26,No. 2,Apr.,1958,,"Review by: 

Frederick V. Waugh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907599,International Comparisons of Real Wages,"Vol. 26, No. 2, Apr., 1958",Vol. 26,No. 2,Apr.,1958,,"Review by: 

Kurt W. Rothschild",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907600,"Einführung in die mathematische Statistik
     by Leopold Schmetterer","Vol. 26, No. 2, Apr., 1958",Vol. 26,No. 2,Apr.,1958,,"Review by: 

William Feller",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907601,"Mathematical Economics
     by R. G. D. Allen","Vol. 26, No. 2, Apr., 1958",Vol. 26,No. 2,Apr.,1958,,"Review by: 

H. Theil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907602,"Wirtschaftswachstum und Gleichgewicht
     by Willy Kraus","Vol. 26, No. 2, Apr., 1958",Vol. 26,No. 2,Apr.,1958,,"Review by: 

Wilhelm Krelle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907603,"Linear Aggregation of Economic Relevations. Contributions to Economic Analysis VII
     by H. Theil","Vol. 26, No. 2, Apr., 1958",Vol. 26,No. 2,Apr.,1958,,"Review by: 

Kenneth O. May",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907604,"Histoire sommaire de la pensée économique
     by Émile James","Vol. 26, No. 2, Apr., 1958",Vol. 26,No. 2,Apr.,1958,,"Review by: 

Henry W. Spiegel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907392,"The Structural Interdependences of the Economy: Proceedings of an International Conference on Input-Output Analysis
     by Tibor Barna","Vol. 26, No. 1, Jan., 1958",Vol. 26,No. 1,Jan.,1958,,"Review by: 

Robert M. Solow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907393,"International Economic Papers No. 4: Translations Prepared for the International Economic Association
     by Alan T. Peacock, Ralph Turvey, Wolfgang F. Stolper, Elizabeth Henderson","Vol. 26, No. 1, Jan., 1958",Vol. 26,No. 1,Jan.,1958,,"Review by: 

Paul M. Sweezy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907394,"Marketing Efficiency in Puerto Rico
     by John Kenneth Galbraith, Richard H. Holton","Vol. 26, No. 1, Jan., 1958",Vol. 26,No. 1,Jan.,1958,,"Review by: 

Lester G. Telser",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907395,"Economic Progress
     by Léon H. Dupriez, Douglas C. Hague","Vol. 26, No. 1, Jan., 1958",Vol. 26,No. 1,Jan.,1958,,"Review by: 

Leif Johansen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907396,"Automata Studies
     by C. E. Shannon, J. McCarthy","Vol. 26, No. 1, Jan., 1958",Vol. 26,No. 1,Jan.,1958,,"Review by: 

Harry H. Goode",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907397,"Foundations of Productivity Analysis
     by Bela Gold","Vol. 26, No. 1, Jan., 1958",Vol. 26,No. 1,Jan.,1958,,"Review by: 

C. F. Carter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907398,"Rapport sur les Comptes de la Nation. Ministère des Finances, des Affaires Économiques et du Plan. Vol. I: Rapport e Comptes 1949-1955; Vol. II: Méthodes","Vol. 26, No. 1, Jan., 1958",Vol. 26,No. 1,Jan.,1958,,"Review by: 

Walter Froehlich",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907399,"Statistics: A New Approach
     by W. Allen Wallis, Harry V. Roberts","Vol. 26, No. 1, Jan., 1958",Vol. 26,No. 1,Jan.,1958,,"Review by: 

Maurice Quenouille",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907400,"Méthodologie économique
     by Gilles-Gaston Granger","Vol. 26, No. 1, Jan., 1958",Vol. 26,No. 1,Jan.,1958,,"Review by: 

Sten Thore",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907401,"Studies in the Economics of Transportation
     by M. Beckmann, C. B. McGuire, C. B. Winsten","Vol. 26, No. 1, Jan., 1958",Vol. 26,No. 1,Jan.,1958,,"Review by: 

R. M. Thrall",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907402,"On Economic Theory and Socialism, Collected Papers
     by Maurice Dobb","Vol. 26, No. 1, Jan., 1958",Vol. 26,No. 1,Jan.,1958,,"Review by: 

Kenneth O. May",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907403,"Die Ermittlung der wirtschaftlichen Nutzungsdauer von Anlagegütern
     by Hans-Rudolf von Briel","Vol. 26, No. 1, Jan., 1958",Vol. 26,No. 1,Jan.,1958,,"Review by: 

Eric Schiff",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907404,"Capital and Its Structure
     by Ludwig M. Lachmann","Vol. 26, No. 1, Jan., 1958",Vol. 26,No. 1,Jan.,1958,,"Review by: 

William P. Yohe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905387,"Les tableaux économiques: analyse de la region Lorraine
     by Pierre Bauchet","Vol. 25, No. 4, Oct., 1957",Vol. 25,No. 4,Oct.,1957,,"Review by: 

Otto Eckstein",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905388,"Economic Growth and Instability
     by D. Hamberg","Vol. 25, No. 4, Oct., 1957",Vol. 25,No. 4,Oct.,1957,,"Review by: 

Robert M. Solow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905389,"The Evolution of Wage Structure
     by Lloyd G. Reynolds, Cynthia H. Taft","Vol. 25, No. 4, Oct., 1957",Vol. 25,No. 4,Oct.,1957,,"Review by: 

Harold W. Davey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905390,"Cahiers du séminaire d'économétrie, No. 3, Les modèles économétriques
     by René Roy","Vol. 25, No. 4, Oct., 1957",Vol. 25,No. 4,Oct.,1957,,"Review by: 

J. C. Antoine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905391,"Trends and Cycles in Economic Activity: An Introduction to Problems of Economic Growth
     by William Fellner","Vol. 25, No. 4, Oct., 1957",Vol. 25,No. 4,Oct.,1957,,"Review by: 

Lester G. Telser",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905392,"Méthode scientifique et science économique
     by André Marchal","Vol. 25, No. 4, Oct., 1957",Vol. 25,No. 4,Oct.,1957,,"Review by: 

Hugo Hegel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905393,"An Econometric Model of the United States 1929-1952
     by L. R. Klein, A. S. Goldberger","Vol. 25, No. 4, Oct., 1957",Vol. 25,No. 4,Oct.,1957,,"Review by: 

Colin Clark",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905394,"Uncertainty in Economics and other Reflections
     by G. L. S. Shackle","Vol. 25, No. 4, Oct., 1957",Vol. 25,No. 4,Oct.,1957,,"Review by: 

W. Krelle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905395,"Hire Purchase Credit in South Africa
     by T. van Waasdijk","Vol. 25, No. 4, Oct., 1957",Vol. 25,No. 4,Oct.,1957,,"Review by: 

Clark Warburton",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907963,"Einführung in die Wirtschaftstheorie
     by Erich Schneider","Vol. 25, No. 3, Jul., 1957",Vol. 25,No. 3,Jul.,1957,,"Review by: 

Jürg Niehans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907964,"The Analysis of Family Budgets
     by S. J. Prais, H. S. Houthakker","Vol. 25, No. 3, Jul., 1957",Vol. 25,No. 3,Jul.,1957,,"Review by: 

James Tobin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907965,"Corso di Economia Politica (Volume Secondo); Problemi Speziali. Money; Credit and Banking; Saving and Investments; International Trade; Foreign Exchanges.--Market Forms
     by C. Bresciani-Turroni","Vol. 25, No. 3, Jul., 1957",Vol. 25,No. 3,Jul.,1957,,"Review by: 

Louise Sommer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907966,"Labor Productivity in Soviet and American Industry
     by Walter Galenson","Vol. 25, No. 3, Jul., 1957",Vol. 25,No. 3,Jul.,1957,,"Review by: 

Maurice Dobb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907967,"Mercantilism
     by Eli F. Heckscher, E. F. Soderlund","Vol. 25, No. 3, Jul., 1957",Vol. 25,No. 3,Jul.,1957,,"Review by: 

Joseph J. Spengler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907968,"Les mathématiques et le concret
     by Maurice Fréchet","Vol. 25, No. 3, Jul., 1957",Vol. 25,No. 3,Jul.,1957,,"Review by: 

Leonard J. Savage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907969,"Pristeori Eller Parameterteori (Price Theory or Parameter Theory)
     by Arne Rasmussen","Vol. 25, No. 3, Jul., 1957",Vol. 25,No. 3,Jul.,1957,,"Review by: 

Hans Brems",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910263,"A Study of Saving in the United States
     by Raymond W. Goldsmith, Dorothy S. Brady, Horst Mendershausen","Vol. 25, No. 2, Apr., 1957",Vol. 25,No. 2,Apr.,1957,,"Review by: 

L. R. Klein",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910264,"The Cost of the National Health Service in England and Wales
     by Brian Abel-Smith, R. M. Titmuss","Vol. 25, No. 2, Apr., 1957",Vol. 25,No. 2,Apr.,1957,,"Review by: 

Jerome Rothenberg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910265,"Structures et Cycles Economiques
     by Johan Akerman","Vol. 25, No. 2, Apr., 1957",Vol. 25,No. 2,Apr.,1957,,"Review by: 

Henri Guitton",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910266,"Distribution's Place in the American Economy Since 1869
     by Harold Barger","Vol. 25, No. 2, Apr., 1957",Vol. 25,No. 2,Apr.,1957,,"Review by: 

Robert Ferber",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910267,"Distribution's Place in the American Economy Since 1869
     by Harold Barger","Vol. 25, No. 2, Apr., 1957",Vol. 25,No. 2,Apr.,1957,,"Review by: 

Derek Knee",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910268,"Readings in Game Theory and Political Behavior
     by Martin Shubik","Vol. 25, No. 2, Apr., 1957",Vol. 25,No. 2,Apr.,1957,,"Review by: 

Thomas Marschak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910269,"British Incomes and Savings
     by H. F. Lydall","Vol. 25, No. 2, Apr., 1957",Vol. 25,No. 2,Apr.,1957,,"Review by: 

Raymond W. Goldsmith",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910270,"The Industrial Mobility of Labor as a Probability Process
     by Isadore Blumen, Marvin Kogan, Philip J. McCarthy","Vol. 25, No. 2, Apr., 1957",Vol. 25,No. 2,Apr.,1957,,"Review by: 

Thomas A. Mahoney",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910271,"The National Income of Hong Kong, 1947-50
     by Ronald A. Ma, Edward F. Szczepanik","Vol. 25, No. 2, Apr., 1957",Vol. 25,No. 2,Apr.,1957,,"Review by: 

Phyllis Deane",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910272,"Quality and Competition: An Essay in Economic Theory
     by Lawrence Abbott","Vol. 25, No. 2, Apr., 1957",Vol. 25,No. 2,Apr.,1957,,"Review by: 

H. S. Houthakker",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910273,International Bibliography of Economics,"Vol. 25, No. 2, Apr., 1957",Vol. 25,No. 2,Apr.,1957,,"Review by: 

Otto H. Ehrlich",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910274,"Resource Productivity, Returns to Scale, and Farm Size
     by E. O. Heady, G. L. Johnson, L. S. Hardin","Vol. 25, No. 2, Apr., 1957",Vol. 25,No. 2,Apr.,1957,,"Review by: 

Frederick V. Waugh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910275,"Einführung in die symbolische Logik mit besonderer Berücksichtigung ihrer Anwendungen
     by Rudolf Carnap","Vol. 25, No. 2, Apr., 1957",Vol. 25,No. 2,Apr.,1957,,"Review by: 

Eberhard Fels",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910276,"Urban Mortgage Lending
     by J. E. Morton","Vol. 25, No. 2, Apr., 1957",Vol. 25,No. 2,Apr.,1957,,"Review by: 

Ben B. Sutton",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910277,"La Costruzione Economica Sovietica; Formazione-Struttura-Tendenze
     by Giorgio Roletto","Vol. 25, No. 2, Apr., 1957",Vol. 25,No. 2,Apr.,1957,,"Review by: 

Michele De Benedictis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1910278,"Encyclopedia of Economics (Keizaigaku Daijiten)
     by Ichiro Nakayama","Vol. 25, No. 2, Apr., 1957",Vol. 25,No. 2,Apr.,1957,,"Review by: 

Hiroshi Takeda",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907751,Flow of Funds in the United States 1939-1953,"Vol. 25, No. 1, Jan., 1957",Vol. 25,No. 1,Jan.,1957,,"Review by: 

Gerhard Colm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907752,"Rank Correlation Methods
     by M. G. Kendall","Vol. 25, No. 1, Jan., 1957",Vol. 25,No. 1,Jan.,1957,,"Review by: 

Wassily Hoeffding",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907753,"Politicheska'a ekonomi'a: Uchebnik (Political Economy: Textbook)
     by Academy of Sciences of the USSR, Economic Institute","Vol. 25, No. 1, Jan., 1957",Vol. 25,No. 1,Jan.,1957,,"Review by: 

Eberhard Fels",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907754,"A(ndrei) A(ndreevich) Markov, Isbrannye trudy: teoria chisel, teoria vero'atnostei (Markov's Selected Works on the Theory of Numbers and the Theory of Probability)
     by Yu. V. Linnik","Vol. 25, No. 1, Jan., 1957",Vol. 25,No. 1,Jan.,1957,,"Review by: 

Eberhard Fels",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907755,"Kurs teorii vero'atnostei (A Course in the Theory of Probability)
     by B. V. Gnedenko","Vol. 25, No. 1, Jan., 1957",Vol. 25,No. 1,Jan.,1957,,"Review by: 

Eberhard Fels",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907756,"Income of the American People
     by Herman P. Miller","Vol. 25, No. 1, Jan., 1957",Vol. 25,No. 1,Jan.,1957,,"Review by: 

Richard Ruggles",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907757,"La ""Cowles Commission"" ed i modelli econometrici
     by Adalberto Predetti","Vol. 25, No. 1, Jan., 1957",Vol. 25,No. 1,Jan.,1957,,"Review by: 

R. S. Eckaus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907758,"The Theory of Economic Growth
     by W. Arthur Lewis","Vol. 25, No. 1, Jan., 1957",Vol. 25,No. 1,Jan.,1957,,"Review by: 

Kenneth K. Kurihara",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907759,"Interindustry Economic Studies: A Comprehensive Bibliography on Interindustry Research
     by Vera Riley, Robert Loring Allen","Vol. 25, No. 1, Jan., 1957",Vol. 25,No. 1,Jan.,1957,,"Review by: 

R. N. Grosse",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907760,"Analysis of Confounded Factorial Designs in Single Replications
     by F. E. Binet, R. T. Leslie, S. Weiner, R. L. Anderson","Vol. 25, No. 1, Jan., 1957",Vol. 25,No. 1,Jan.,1957,,"Review by: 

O. Kempthorne",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907761,"Les Cadres de l'Industrie et du Commerce en France
     by François Jaquin","Vol. 25, No. 1, Jan., 1957",Vol. 25,No. 1,Jan.,1957,,"Review by: 

Walter Froehlich",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1907762,"The Failures of Economics: A Diagnostic Study
     by Sidney Schoeffler","Vol. 25, No. 1, Jan., 1957",Vol. 25,No. 1,Jan.,1957,,"Review by: 

Gregor Sebba",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905499,"The Alphabet of Economic Science
     by Philip H. Wicksteed","Vol. 24, No. 4, Oct., 1956",Vol. 24,No. 4,Oct.,1956,,"Review by: 

George J. Stigler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905500,"Elementi di politica economica razionale
     by Eraldo Fossati","Vol. 24, No. 4, Oct., 1956",Vol. 24,No. 4,Oct.,1956,,"Review by: 

Gerhard Tintner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905501,Business Concentration and Price Policy,"Vol. 24, No. 4, Oct., 1956",Vol. 24,No. 4,Oct.,1956,,"Review by: 

Merton J. Peck",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905502,"Einführung in die Betriebswirtschaftslehre
     by Martin Lohmann","Vol. 24, No. 4, Oct., 1956",Vol. 24,No. 4,Oct.,1956,,"Review by: 

Eberhard Fels",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905503,"Theory of Games as a Tool for the Moral Philosopher
     by R. B. Braithwaite","Vol. 24, No. 4, Oct., 1956",Vol. 24,No. 4,Oct.,1956,,"Review by: 

David Hawkins",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905504,"Étude Économétrique de la Demande de Tabac
     by Roger-Paul Congard","Vol. 24, No. 4, Oct., 1956",Vol. 24,No. 4,Oct.,1956,,"Review by: 

R. L. Basmann",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905505,"Monopoly and Competition and Their Regulation
     by Edward H. Chamberlin","Vol. 24, No. 4, Oct., 1956",Vol. 24,No. 4,Oct.,1956,,"Review by: 

F. H. Hahn",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905506,"Die Landwirtschaft in der volkswirtschaftlichen Entwicklung. Eine Betrachtung über Beschäftigung und Einkommen
     by Hilde Weber","Vol. 24, No. 4, Oct., 1956",Vol. 24,No. 4,Oct.,1956,,"Review by: 

Kaethe Mengelberg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905507,"Marginal-Cost Price-Output Control
     by Burnham Putnam Beckwith","Vol. 24, No. 4, Oct., 1956",Vol. 24,No. 4,Oct.,1956,,"Review by: 

Nancy D. Ruggles",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905508,"Die Nachfrage nach Nahrungsmitteln und ihre Abhängigkeit von Preis- und Einkommensänderungen: Eine ökonometrische Untersuchung von Wirtschaftsrechnungen Hamburger Angestellten- und Arbeiterhaushaltungen
     by Heinz Gollnick","Vol. 24, No. 4, Oct., 1956",Vol. 24,No. 4,Oct.,1956,,"Review by: 

Eberhard Fels",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911638,"A Study of Saving in the United States, Vols. I and II
     by Raymond W. Goldsmith","Vol. 24, No. 3, Jul., 1956",Vol. 24,No. 3,Jul.,1956,,"Review by: 

L. R. Klein",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911639,"An International Comparison of National Products and the Purchasing Power of Currencies. A Study of the United States, the United Kingdom, France, Germany and Italy
     by Milton Gilbert, Irving B. Kravis","Vol. 24, No. 3, Jul., 1956",Vol. 24,No. 3,Jul.,1956,,"Review by: 

T. Barna",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911640,Input-Output Analysis: An Appraisal,"Vol. 24, No. 3, Jul., 1956",Vol. 24,No. 3,Jul.,1956,,"Review by: 

M. Hatanaka",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911641,"A Statistical Study of Livestock Production and Marketing
     by Clifford Hildreth, F. G. Jarrett","Vol. 24, No. 3, Jul., 1956",Vol. 24,No. 3,Jul.,1956,,"Review by: 

Richard J. Foote",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911642,"Corso di Economia Politica (Volume Primo: Teoria Generale dei Fatti Economici)
     by C. Bresciani-Turroni","Vol. 24, No. 3, Jul., 1956",Vol. 24,No. 3,Jul.,1956,,"Review by: 

Louise Sommer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911643,Uses of Agricultural Surpluses to Finance Economic Development in Under-Developed Countries: A Pilot Study in India,"Vol. 24, No. 3, Jul., 1956",Vol. 24,No. 3,Jul.,1956,,"Review by: 

M. Bronfenbrenner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1911644,"Augustin A. Cournot, sein Beitrag zur exakten Wirtschaftswissenschaft
     by Helmut Reichardt","Vol. 24, No. 3, Jul., 1956",Vol. 24,No. 3,Jul.,1956,,"Review by: 

William Jaffé",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905754,"Studies in Econometric Method
     by Wm. C. Hood, Tjalling C. Koopmans","Vol. 24, No. 2, Apr., 1956",Vol. 24,No. 2,Apr.,1956,,"Review by: 

Olav Reiersøl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905755,"An International Economic System
     by J. J. Polak","Vol. 24, No. 2, Apr., 1956",Vol. 24,No. 2,Apr.,1956,,"Review by: 

John S. Chipman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905756,"Approximations for Digital Computers
     by Cecil Hastings, Jr., Jeanne Hayward, James P. Wong, Jr.","Vol. 24, No. 2, Apr., 1956",Vol. 24,No. 2,Apr.,1956,,"Review by: 

Harry Goheen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905757,"Short-term Economic Forecasting (Studies in Income and Wealth, Vol. 17)","Vol. 24, No. 2, Apr., 1956",Vol. 24,No. 2,Apr.,1956,,"Review by: 

Ralph Turvey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905758,"An Introduction to Stochastic Processes, with Special Reference to Methods and Applications
     by M. S. Bartlett","Vol. 24, No. 2, Apr., 1956",Vol. 24,No. 2,Apr.,1956,,"Review by: 

J. Wolfowitz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905759,"The Theory of Economic Dynamics
     by M. Kalecki","Vol. 24, No. 2, Apr., 1956",Vol. 24,No. 2,Apr.,1956,,"Review by: 

John S. Chipman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905760,"Post-Keynesian Economics
     by K. K. Kurihara","Vol. 24, No. 2, Apr., 1956",Vol. 24,No. 2,Apr.,1956,,"Review by: 

Kazuo Midutani",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905761,"Studies in the Theory of Economic Expansion
     by Erik Lundberg","Vol. 24, No. 2, Apr., 1956",Vol. 24,No. 2,Apr.,1956,,"Review by: 

J. Tinbergen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905263,"Elements of Pure Economics
     by Leon Walras, William Jaffé","Vol. 24, No. 1, Jan., 1956",Vol. 24,No. 1,Jan.,1956,,"Review by: 

Robert Solow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905264,"La Monnaie
     by Robert Mossé","Vol. 24, No. 1, Jan., 1956",Vol. 24,No. 1,Jan.,1956,,"Review by: 

Léon Dupriez",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905265,"Statistical Tables for Biological, Agricultural and Medical Research
     by Sir Ronald A. Fisher, Frank Yates","Vol. 24, No. 1, Jan., 1956",Vol. 24,No. 1,Jan.,1956,,"Review by: 

H. O. Hartley",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905266,"Scientific Explanation: A Study of the Function of Theory, Probability and Law in Science
     by R. B. Braithwaite","Vol. 24, No. 1, Jan., 1956",Vol. 24,No. 1,Jan.,1956,,"Review by: 

David Hawkins",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905267,"Portugal: Instituto Nacional de Estatística: Trabalhos do Seminário de Econometria Dirigido pelo
     by H. O. Wold","Vol. 24, No. 1, Jan., 1956",Vol. 24,No. 1,Jan.,1956,,"Review by: 

Gerhard Tintner",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.jstor.org/stable/1905268,The University Teaching of Social Sciences: Economics,"Vol. 24, No. 1, Jan., 1956",Vol. 24,No. 1,Jan.,1956,,"Review by: 

Howard R. Bowen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
