Source URL,Title,Long Volume,Issue Vol.,Issue No.,Month,Year,Abstract,Full Author,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,Author 7,Author 8,scraped
https://www.jstor.org/stable/1816491,Pechman's Tax Incidence Study: A Response,"Vol. 76, No. 5, Dec., 1986",Vol. 76,No. 5,Dec.,1986,,Joseph A. Pechman,Joseph A. Pechman,,,,,,,,1
https://www.jstor.org/stable/1816492,Race and Human Capital: Comment,"Vol. 76, No. 5, Dec., 1986",Vol. 76,No. 5,Dec.,1986,,Robert A. Margo,Robert A. Margo,,,,,,,,1
https://www.jstor.org/stable/1816493,Race and Human Capital: Reply,"Vol. 76, No. 5, Dec., 1986",Vol. 76,No. 5,Dec.,1986,,James P. Smith,James P. Smith,,,,,,,,1
https://www.jstor.org/stable/1806061,"Replication in Empirical Economics: The Journal of Money, Credit and Banking Project","Vol. 76, No. 4, Sep., 1986",Vol. 76,No. 4,Sep.,1986,This paper examines the role of replication in empirical economic research. It presents the findings of a two-year study that collected programs and data from authors and attempted to replicate their published results. Our research provides new and important information about the extent and causes of failures to replicate published results in economics. Our findings suggest that inadvertent errors in published empirical articles are a commonplace rather thana rare occurrence.,"William G. Dewald, Jerry G. Thursby and Richard G. Anderson",William G. Dewald,Jerry G. Thursby,Richard G. Anderson,,,,,,1
https://www.jstor.org/stable/1806062,Evaluating the Econometric Evaluations of Training Programs with Experimental Data,"Vol. 76, No. 4, Sep., 1986",Vol. 76,No. 4,Sep.,1986,"This paper compares the effect on trainee earnings of an employment program that was run as a field experiment where participants were randomly assigned to treatment and control groups with the estimates that would have been produced by an econometrician. This comparison shows that many of the econometric procedures do not replicate the experimentally determined results, and it suggests that researchers should be aware of the potential for specification errors in other nonexperimental evaluations.",Robert J. LaLonde,Robert J. LaLonde,,,,,,,,1
https://www.jstor.org/stable/1806063,A Test for Speculative Bubbles in the Sterling-Dollar Exchange Rate: 1981-84,"Vol. 76, No. 4, Sep., 1986",Vol. 76,No. 4,Sep.,1986,"The U.S. dollar price of the U.K. pound sterling is tested for a speculative bubble, defined as a period with a nonzero median in excess returns. A nonparametric procedure is developed which controls for data mining over the period of flexible exchange rates and finds a negative bubble in the excess return to holding sterling rather than dollar assets during 1981-84. Possible interpretations are boot-strap equilibria (rational bubbles), asymmetric fundamentals, and nonrational expectations.",George W. Evans,George W. Evans,,,,,,,,1
https://www.jstor.org/stable/1806064,The Rigidity of Prices,"Vol. 76, No. 4, Sep., 1986",Vol. 76,No. 4,Sep.,1986,"For many transactions, prices remain rigid for periods exceeding one year. Price rigidity is positively correlated with industry concentration. For several products, the correlation of price changes across buyers is low. The paper also investigates the relationship between price rigidity, price change, and the length of time a buyer and seller have been doing business. The evidence emphasizes the importance of non price rationing and the inadequacy of models in which price movements alone clear markets.",Dennis W. Carlton,Dennis W. Carlton,,,,,,,,1
https://www.jstor.org/stable/1806065,A Tax-Based Test for Nominal Rigidities,"Vol. 76, No. 4, Sep., 1986",Vol. 76,No. 4,Sep.,1986,"In macroeconomic models with flexible wages and prices, whether a tax is levied on producers or consumers does not affect its ultimate incidence. This equivalence breaks down in the presence of short-run nominal rigidities. Using both British and American data, we provide evidence against complete wage and price flexibility.","James M. Poterba, Julio J. Rotemberg and Lawrence H. Summers",James M. Poterba,Julio J. Rotemberg,Lawrence H. Summers,,,,,,1
https://www.jstor.org/stable/1806066,Ricardian Consumers with Keynesian Propensities,"Vol. 76, No. 4, Sep., 1986",Vol. 76,No. 4,Sep.,1986,"This paper examines Ricardian equivalence in a world in which taxes are not lump sum, but are levied on risky labor income. It shows that the marginal propensity to consume out of a tax cut, coupled with a future income tax increase, can be substantial under plausible assumptions. Indeed, the MPC out of a tax cut can be closer to the Keynesian value that ignores the future tax liabilities than to the Ricardian value that treats future taxes as if they were lump sum.","Robert B. Barsky, N. Gregory Mankiw and Stephen P. Zeldes",Robert B. Barsky,N. Gregory Mankiw,Stephen P. Zeldes,,,,,,1
https://www.jstor.org/stable/1806067,In Defense of Base Drift,"Vol. 76, No. 4, Sep., 1986",Vol. 76,No. 4,Sep.,1986,"By using the actual money supply as the base for its target ranges, the Federal Reserve impounds past target misses into the level of its new target ranges. This practice of allowing ""base drift"" has often been criticized. A simple aggregate model is used to derive the optimal degree of base drift. It is shown that some drift will be optimal if income and/or velocity are nonstationary.",Carl E. Walsh,Carl E. Walsh,,,,,,,,1
https://www.jstor.org/stable/1806068,Prizes and Incentives in Elimination Tournaments,"Vol. 76, No. 4, Sep., 1986",Vol. 76,No. 4,Sep.,1986,"Contestants who succeed in attaining high ranks in elimination career ladders rest on their laurels in attempting to climb higher, unless top-ranking prizes are given a disproportionate weight in the purse. A large first-place prize gives survivors something to shoot for, independent of past performances and accomplishments.",Sherwin Rosen,Sherwin Rosen,,,,,,,,1
https://www.jstor.org/stable/1806069,The Architecture of Economic Systems: Hierarchies and Polyarchies,"Vol. 76, No. 4, Sep., 1986",Vol. 76,No. 4,Sep.,1986,"This paper presents some new ways of looking at economic systems and organizations. Individuals' judgments entail errors; they sometimes reject good projects and accept bad projects (or ideas). The architecture of an economic system (i.e., how the decision-making units are organized together within a system, who gathers what information, and who communicates what with whom) affects the errors made by individuals within the system, as well as how those errors are aggregated.",Raaj Kumar Sah and Joseph E. Stiglitz,Raaj Kumar Sah,Joseph E. Stiglitz,,,,,,,1
https://www.jstor.org/stable/1806070,Fairness as a Constraint on Profit Seeking: Entitlements in the Market,"Vol. 76, No. 4, Sep., 1986",Vol. 76,No. 4,Sep.,1986,"Community standards of fairness for the setting of prices and wages were elicited by telephone surveys. In customer or labor markets, it is acceptable for a firm to raise prices (or cut wages) when profits are threatened and to maintain prices when costs diminish. It is unfair to exploit shifts in demand by raising prices or cutting wages. Several market anomalies are explained by assuming that these standards of fairness influence the behavior of firms.","Daniel Kahneman, Jack L. Knetsch and Richard Thaler",Daniel Kahneman,Jack L. Knetsch,Richard Thaler,,,,,,1
https://www.jstor.org/stable/1806071,Measuring the Spillovers from Technical Advance: Mainframe Computers in Financial Services,"Vol. 76, No. 4, Sep., 1986",Vol. 76,No. 4,Sep.,1986,"Measuring the social gains from recent technological advances is difficult because there are no real output indexes for some important adopters. Measurement methods that infer the willingness to pay of the adopting industries from the derived demand curve for a new technology overcome this difficulty. The derived demand for high-speed computers for use in banks, finance, and insurance is shown to imply a very large social gain to computerization that was not captured by manufacturers of computers.",Timothy F. Bresnahan,Timothy F. Bresnahan,,,,,,,,1
https://www.jstor.org/stable/1806072,Price Leadership and Welfare Losses in U.S. Manufacturing,"Vol. 76, No. 4, Sep., 1986",Vol. 76,No. 4,Sep.,1986,"A model of price leadership is used to estimate the welfare losses due to monopoly in U.S. manufacturing. Given that the leaders behave independently, an hypothesis confirmed empirically, the deadweight loss is estimated at 0.114 percent of GNP based on a sample of 445 four-digit industries.",Micha Gisser,Micha Gisser,,,,,,,,1
https://www.jstor.org/stable/1806073,"Child Support, Welfare Dependency, and Poverty","Vol. 76, No. 4, Sep., 1986",Vol. 76,No. 4,Sep.,1986,"This paper presents an empirical analysis of the effect of child support enforcement policies on poverty and welfare dependency among female-headed families. A special supplement to the April 1982 Current Population Survey provides the data for the analysis. The results suggest that child support enforcement may represent an effective means for reducing welfare program costs, but is unlikely to have a dramatic effect on reducing either poverty or welfare dependency.",Philip K. Robins,Philip K. Robins,,,,,,,,1
https://www.jstor.org/stable/1806074,On the Voluntary and Involuntary Provision of Public Goods,"Vol. 76, No. 4, Sep., 1986",Vol. 76,No. 4,Sep.,1986,This paper extends preexisting results concerning voluntary private funding of public goods. The assumption that individuals care about the magnitude of their own contributions only insofar as these contributions affect the aggregate level of expenditures is shown to have untenable implications. The analysis suggests that a reexamination of the factors that motivate individuals to make contributions is in order.,B. Douglas Bernheim,B. Douglas Bernheim,,,,,,,,1
https://www.jstor.org/stable/1806075,"Educational Achievement In Segregated School Systems: The Effects of ""Separate-but-Equal""","Vol. 76, No. 4, Sep., 1986",Vol. 76,No. 4,Sep.,1986,,Robert A. Margo,Robert A. Margo,,,,,,,,1
https://www.jstor.org/stable/1806076,Is Price Flexibility Destabilizing?,"Vol. 76, No. 4, Sep., 1986",Vol. 76,No. 4,Sep.,1986,,Robert A. Driskill and Steven M. Sheffrin,Robert A. Driskill,Steven M. Sheffrin,,,,,,,1
https://www.jstor.org/stable/1806077,On the Limitations of Government Borrowing: A Framework for Empirical Testing,"Vol. 76, No. 4, Sep., 1986",Vol. 76,No. 4,Sep.,1986,,James D. Hamilton and Marjorie A. Flavin,James D. Hamilton,Marjorie A. Flavin,,,,,,,1
https://www.jstor.org/stable/1806078,Tax Holidays as Signals,"Vol. 76, No. 4, Sep., 1986",Vol. 76,No. 4,Sep.,1986,,Eric W. Bond and Larry Samuelson,Eric W. Bond,Larry Samuelson,,,,,,,1
https://www.jstor.org/stable/1806079,On the Profitability of Interruptible Supply,"Vol. 76, No. 4, Sep., 1986",Vol. 76,No. 4,Sep.,1986,,Glenn Loury and Tracy R. Lewis,Glenn Loury,Tracy R. Lewis,,,,,,,1
https://www.jstor.org/stable/1806080,Final Voting in Legislatures,"Vol. 76, No. 4, Sep., 1986",Vol. 76,No. 4,Sep.,1986,,"W. Mark Crain, Donald R. Leavens and Robert D. Tollison",W. Mark Crain,Donald R. Leavens,Robert D. Tollison,,,,,,1
https://www.jstor.org/stable/1806081,Product Line Rivalry: Note,"Vol. 76, No. 4, Sep., 1986",Vol. 76,No. 4,Sep.,1986,,Birger Wernerfelt,Birger Wernerfelt,,,,,,,,1
https://www.jstor.org/stable/1806082,"An Unpublished Letter from Malthus to Jane Marcet, January 22, 1833","Vol. 76, No. 4, Sep., 1986",Vol. 76,No. 4,Sep.,1986,,Bette A. Polkinghorn,Bette A. Polkinghorn,,,,,,,,1
https://www.jstor.org/stable/1806083,Competitive Payments Systems: Comment,"Vol. 76, No. 4, Sep., 1986",Vol. 76,No. 4,Sep.,1986,,Robert L. Greenfield and Leland B. Yeager,Robert L. Greenfield,Leland B. Yeager,,,,,,,1
https://www.jstor.org/stable/1806084,Competitive Payments Systems: Reply,"Vol. 76, No. 4, Sep., 1986",Vol. 76,No. 4,Sep.,1986,,Lawrence H. White,Lawrence H. White,,,,,,,,1
https://www.jstor.org/stable/1806085,The Evans and Heckman Subadditivity Test: Comment,"Vol. 76, No. 4, Sep., 1986",Vol. 76,No. 4,Sep.,1986,,Toshiyuki Sueyoshi and Peter C. Anselmo,Toshiyuki Sueyoshi,Peter C. Anselmo,,,,,,,1
https://www.jstor.org/stable/1806086,A Test For Subadditivity of the Cost Function with an Application to the Bell System,"Vol. 76, No. 4, Sep., 1986",Vol. 76,No. 4,Sep.,1986,,David S. Evans and James J. Heckman,David S. Evans,James J. Heckman,,,,,,,1
https://www.jstor.org/stable/1806087,New Estimates of the Value of Federal Mineral Rights and Land,"Vol. 76, No. 4, Sep., 1986",Vol. 76,No. 4,Sep.,1986,,"Michael J. Boskin, Marc S. Robinson, Terrance O'Reilly and Praveen Kumar",Michael J. Boskin,Marc S. Robinson,Terrance O'Reilly,Praveen Kumar,,,,,1
https://www.jstor.org/stable/1813352,"Life Cycle, Individual Thrift, and the Wealth of Nations","Vol. 76, No. 3, Jun., 1986",Vol. 76,No. 3,Jun.,1986,,Franco Modigliani,Franco Modigliani,,,,,,,,1
https://www.jstor.org/stable/1813353,Is the Stabilization of the Postwar Economy a Figment of the Data?,"Vol. 76, No. 3, Jun., 1986",Vol. 76,No. 3,Jun.,1986,,Christina D. Romer,Christina D. Romer,,,,,,,,1
https://www.jstor.org/stable/1813354,The Distributional Welfare Effects of Rising Prices in the United States: The 1970's Experience,"Vol. 76, No. 3, Jun., 1986",Vol. 76,No. 3,Jun.,1986,This paper presents estimates of the distributional welfare impacts of the actual price rises of energy and nonenergy commodities during the 1970-80 decade in the United States. Measures of welfare change based on net compensating variations are computed for different types of families. These show that welfare differences due to changes in commodity prices are minor compared to welfare differences due to different income growth patterns over the decade.,Thomas M. Stoker,Thomas M. Stoker,,,,,,,,1
https://www.jstor.org/stable/1813355,Terminating Hyperinflation in the Dismembered Habsburg Monarchy,"Vol. 76, No. 3, Jun., 1986",Vol. 76,No. 3,Jun.,1986,,Elmus Wicker,Elmus Wicker,,,,,,,,1
https://www.jstor.org/stable/1813356,Unemployment Insurance and Labor Contracts Under Asymmetric Information: Theory and Facts,"Vol. 76, No. 3, Jun., 1986",Vol. 76,No. 3,Jun.,1986,,Andrew J. Oswald,Andrew J. Oswald,,,,,,,,1
https://www.jstor.org/stable/1813357,The Design of Procurement Contracts,"Vol. 76, No. 3, Jun., 1986",Vol. 76,No. 3,Jun.,1986,,Rafael Rob,Rafael Rob,,,,,,,,1
https://www.jstor.org/stable/1813358,A Supergame-Theoretic Model of Price Wars during Booms,"Vol. 76, No. 3, Jun., 1986",Vol. 76,No. 3,Jun.,1986,,Julio J. Rotemberg and Garth Saloner,Julio J. Rotemberg,Garth Saloner,,,,,,,1
https://www.jstor.org/stable/1813359,An Analysis of the Selection of Arbitrators,"Vol. 76, No. 3, Jun., 1986",Vol. 76,No. 3,Jun.,1986,"This paper analyzes data on union and employer rankings of different panels of arbitrators in an actual arbitration system. A random utility model of bargainer preferences is developed and estimated. The estimates indicate that unions and employers have similar preferences: in favor of lawyers, more experienced arbitrators, and arbitrators who seem to have previously favored their side. Tests of whether bargainers rank arbitrators strategically reveal no evidence of such behavior.",David E. Bloom and Christopher L. Cavanagh,David E. Bloom,Christopher L. Cavanagh,,,,,,,1
https://www.jstor.org/stable/1813360,An Investigation into the Determinants of U.S. Strike Activity,"Vol. 76, No. 3, Jun., 1986",Vol. 76,No. 3,Jun.,1986,"This paper outlines the construction of a new panel data set of U.S. contract negotiations and strike activity. This is the first to contain data on both strikes and contract expirations. Key findings are that 15 percent of scheduled negotiations end as strikes, but strike probabilities are higher in June and lower in December; the variability, and not the level, of firm profitability affects strike activity; personal characteristics of the union workforce affect strike activity; and strikes are more likely when the local labor market is tight, but less likely when the industry labor market is tight.",Joseph S. Tracy,Joseph S. Tracy,,,,,,,,1
https://www.jstor.org/stable/1813361,Marriage and Divorce: Informational Constraints and Private Contracting,"Vol. 76, No. 3, Jun., 1986",Vol. 76,No. 3,Jun.,1986,,H. Elizabeth Peters,H. Elizabeth Peters,,,,,,,,1
https://www.jstor.org/stable/1813362,Labor Supply and Marital Separation,"Vol. 76, No. 3, Jun., 1986",Vol. 76,No. 3,Jun.,1986,"Panel data suggest that women who subsequently divorce increase their labor supply in the three years prior to separation. A simultaneous model of future divorce probability and current labor supply is estimated for married women. The results support the hypothesis that divorce probabilities increase labor supply. Thus, the recent rise in the frequency of divorce may account for one-third of the unexplained increase in women's postwar labor force participation.",William R. Johnson and Jonathan Skinner,William R. Johnson,Jonathan Skinner,,,,,,,1
https://www.jstor.org/stable/1813363,Evaluating the Effects of Optimally Distributed Public Programs: Child Health and Family Planning Interventions,"Vol. 76, No. 3, Jun., 1986",Vol. 76,No. 3,Jun.,1986,,Mark R. Rosenzweig and Kenneth I. Wolpin,Mark R. Rosenzweig,Kenneth I. Wolpin,,,,,,,1
https://www.jstor.org/stable/1813364,Dividend Variability and Variance Bounds Tests for the Rationality of Stock Market Prices,"Vol. 76, No. 3, Jun., 1986",Vol. 76,No. 3,Jun.,1986,,Terry A. Marsh and Robert C. Merton,Terry A. Marsh,Robert C. Merton,,,,,,,1
https://www.jstor.org/stable/1813365,The Marsh-Merton Model of Managers' Smoothing of Dividends,"Vol. 76, No. 3, Jun., 1986",Vol. 76,No. 3,Jun.,1986,,Robert J. Shiller,Robert J. Shiller,,,,,,,,1
https://www.jstor.org/stable/1813366,"What Will Take the Con Out of Econometrics? A Reply to McAleer, Pagan, and Volker","Vol. 76, No. 3, Jun., 1986",Vol. 76,No. 3,Jun.,1986,,Thomas F. Cooley and Stephen F. LeRoy,Thomas F. Cooley,Stephen F. LeRoy,,,,,,,1
https://www.jstor.org/stable/1813367,Preference Reversals and the Independence Axiom,"Vol. 76, No. 3, Jun., 1986",Vol. 76,No. 3,Jun.,1986,,Charles A. Holt,Charles A. Holt,,,,,,,,1
https://www.jstor.org/stable/1813368,Shifting Comparative Advantage and Senescent Industry Collapse,"Vol. 76, No. 3, Jun., 1986",Vol. 76,No. 3,Jun.,1986,,James H. Cassing and Arye L. Hillman,James H. Cassing,Arye L. Hillman,,,,,,,1
https://www.jstor.org/stable/1813369,Measures of Risk Aversion and Comparative Statics of Industry Equilibrium,"Vol. 76, No. 3, Jun., 1986",Vol. 76,No. 3,Jun.,1986,,Elie Appelbaum and Eliakim Katz,Elie Appelbaum,Eliakim Katz,,,,,,,1
https://www.jstor.org/stable/1813370,Organizational Structure and Productivity,"Vol. 76, No. 3, Jun., 1986",Vol. 76,No. 3,Jun.,1986,,Ronald Wintrobe and Albert Breton,Ronald Wintrobe,Albert Breton,,,,,,,1
https://www.jstor.org/stable/1813371,Robert Giffen and the Irish Potato: Note,"Vol. 76, No. 3, Jun., 1986",Vol. 76,No. 3,Jun.,1986,,Ulrich Kohli,Ulrich Kohli,,,,,,,,1
https://www.jstor.org/stable/1813372,Marx and Malthusianism: Comment,"Vol. 76, No. 3, Jun., 1986",Vol. 76,No. 3,Jun.,1986,,Miguel D. Ramirez,Miguel D. Ramirez,,,,,,,,1
https://www.jstor.org/stable/1813373,Marx and Malthusianism: Reply,"Vol. 76, No. 3, Jun., 1986",Vol. 76,No. 3,Jun.,1986,,Samuel Hollander,Samuel Hollander,,,,,,,,1
https://www.jstor.org/stable/1813374,Labor Supply and Tax Rates: Comment,"Vol. 76, No. 3, Jun., 1986",Vol. 76,No. 3,Jun.,1986,,David M. Betson and David Greenberg,David M. Betson,David Greenberg,,,,,,,1
https://www.jstor.org/stable/1813375,Labor Supply and Tax Rates: Reply,"Vol. 76, No. 3, Jun., 1986",Vol. 76,No. 3,Jun.,1986,,James D. Gwartney and Richard L. Stroup,James D. Gwartney,Richard L. Stroup,,,,,,,1
https://www.jstor.org/stable/1813376,The Disinterest in Deregulation: Comment,"Vol. 76, No. 3, Jun., 1986",Vol. 76,No. 3,Jun.,1986,,"Martin Cherkes, Joseph Friedman and Avia Spivak",Martin Cherkes,Joseph Friedman,Avia Spivak,,,,,,1
https://www.jstor.org/stable/1813377,The Disinterest in Deregulation: Reply,"Vol. 76, No. 3, Jun., 1986",Vol. 76,No. 3,Jun.,1986,,"Robert E. McCormick, William F. Shughart II and Robert D. Tollison",Robert E. McCormick,William F. Shughart II,Robert D. Tollison,,,,,,1
https://www.jstor.org/stable/1813378,Internal Migration and Urban Employment: Comment,"Vol. 76, No. 3, Jun., 1986",Vol. 76,No. 3,Jun.,1986,,Michael P. Todaro,Michael P. Todaro,,,,,,,,1
https://www.jstor.org/stable/1813379,Internal Migration and Urban Employment: Reply,"Vol. 76, No. 3, Jun., 1986",Vol. 76,No. 3,Jun.,1986,,William E. Cole and Richard D. Sanders,William E. Cole,Richard D. Sanders,,,,,,,1
https://www.jstor.org/stable/1818725,The Washington Economics Industry,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Herbert Stein,Herbert Stein,,,,,,,,0
https://www.jstor.org/stable/1818726,Unnatural Value: Or Art Investment as Floating Crap Game,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,William J. Baumol,William J. Baumol,,,,,,,,0
https://www.jstor.org/stable/1818727,Dance in New York: Market and Subsidy Changes,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Dick Netzer,Dick Netzer,,,,,,,,0
https://www.jstor.org/stable/1818728,The Lively Arts as Substitutes for the Lively Arts,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,James H. Gapinski,James H. Gapinski,,,,,,,,0
https://www.jstor.org/stable/1818729,Supply Side Economics: Old Truths and New Claims,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Martin Feldstein,Martin Feldstein,,,,,,,,0
https://www.jstor.org/stable/1818730,Economic Surprises and Messages of the 1980's,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Lawrence Chimerine and Richard M. Young,Lawrence Chimerine,Richard M. Young,,,,,,,0
https://www.jstor.org/stable/1818731,Supply-Side Modeling from Bits and Pieces,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,George M. von Furstenberg and R. Jeffery Green,George M. von Furstenberg,R. Jeffery Green,,,,,,,0
https://www.jstor.org/stable/1818732,Sex Segregation Within Occupations,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,William T. Bielby and James N. Baron,William T. Bielby,James N. Baron,,,,,,,0
https://www.jstor.org/stable/1818733,Internal Labor Markets and Noncompeting Groups,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Peter B. Doeringer,Peter B. Doeringer,,,,,,,,0
https://www.jstor.org/stable/1818734,Work Power and Earnings of Women and Men,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,"Marianne A. Ferber, Carole A. Green and Joe L. Spaeth",Marianne A. Ferber,Carole A. Green,Joe L. Spaeth,,,,,,0
https://www.jstor.org/stable/1818735,"Party Strategies, World Demand, and Unemployment: The Political Economy of Economic Activity in Western Industrial Nations","Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,James E. Alt,James E. Alt,,,,,,,,0
https://www.jstor.org/stable/1818736,"What Can Economics Learn from Political Science, and Vice Versa?","Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,K. Alec Chrystal and David A. Peel,K. Alec Chrystal,David A. Peel,,,,,,,0
https://www.jstor.org/stable/1818737,Political Parties and Macroeconomic Policies and Outcomes in the United States,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,"Douglas A. Hibbs, Jr.","Douglas A. Hibbs, Jr.",,,,,,,,0
https://www.jstor.org/stable/1818738,Party Differences in Macroeconomic Policies and Outcomes,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,"Henry W. Chappell, Jr. and William R. Keech","Henry W. Chappell, Jr.",William R. Keech,,,,,,,0
https://www.jstor.org/stable/1818739,Policy Responses to Exogenous Shocks in Developing Countries,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Bela Balassa,Bela Balassa,,,,,,,,0
https://www.jstor.org/stable/1818740,Monetary Policy Responses to Exogenous Shocks,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Maxwell J. Fry and David M. Lilien,Maxwell J. Fry,David M. Lilien,,,,,,,0
https://www.jstor.org/stable/1818741,Developing Country Exchange Rate Policy Responses to Exogenous Shocks,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Mohsin S. Khan,Mohsin S. Khan,,,,,,,,0
https://www.jstor.org/stable/1818742,Fiscal Policy Responses to Exogenous Shocks in Developing Countries,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Vito Tanzi,Vito Tanzi,,,,,,,,0
https://www.jstor.org/stable/1818743,The Effect of the Union Wage Differential on Management Opposition and Union Organizing Success,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Richard B. Freeman,Richard B. Freeman,,,,,,,,0
https://www.jstor.org/stable/1818744,Union-Nonunion Earnings Differentials and the Decline of Private-Sector Unionism,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Richard Edwards and Paul Swaim,Richard Edwards,Paul Swaim,,,,,,,0
https://www.jstor.org/stable/1818745,Rising Union Premiums and the Declining Boundaries Among Noncompeting Groups,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Peter Linneman and Michael L. Wachter,Peter Linneman,Michael L. Wachter,,,,,,,0
https://www.jstor.org/stable/1818746,Competition and Cooperation in the Market for Exclusionary Rights,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Thomas G. Krattenmaker and Steven C. Salop,Thomas G. Krattenmaker,Steven C. Salop,,,,,,,0
https://www.jstor.org/stable/1818747,Transforming Merger Policy: The Pound of New Perspectives,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Oliver E. Williamson,Oliver E. Williamson,,,,,,,,0
https://www.jstor.org/stable/1818748,Toward a More General Theory of Governmental Structure,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Mancur Olson,Mancur Olson,,,,,,,,0
https://www.jstor.org/stable/1818749,The Interaction of State and Federal Tax Systems: The Impact of State and Local Tax Deductibility,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Daniel R. Feenberg and Harvey S. Rosen,Daniel R. Feenberg,Harvey S. Rosen,,,,,,,0
https://www.jstor.org/stable/1818750,Budget Reform and the Theory of Fiscal Federalism,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,John M. Quigley and Daniel L. Rubinfeld,John M. Quigley,Daniel L. Rubinfeld,,,,,,,0
https://www.jstor.org/stable/1818751,The Marketplace of Economic Ideas,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Albert Rees,Albert Rees,,,,,,,,0
https://www.jstor.org/stable/1818752,Communicating Economic Ideas and Controversies,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Leonard Silk,Leonard Silk,,,,,,,,0
https://www.jstor.org/stable/1818753,Increasing the Public's Understanding of Economics: What Can We Expect From the Schools?,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Michael A. MacDowell,Michael A. MacDowell,,,,,,,,0
https://www.jstor.org/stable/1818754,What Knowledge Is Most Worth Knowing--For Economics Majors?,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,W. Lee Hansen,W. Lee Hansen,,,,,,,,0
https://www.jstor.org/stable/1818755,"Public Policy and Productivity in the Trucking Industry: Some Evidence on the Effects of Highway Investments, Deregulation, and the 55 MPH Speed","Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Theodore E. Keeler,Theodore E. Keeler,,,,,,,,0
https://www.jstor.org/stable/1818756,Urban Road Reinvestment: The Effects of External Aid,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,George E. Peterson,George E. Peterson,,,,,,,,0
https://www.jstor.org/stable/1818757,Efficient Pricing and Investment Solutions to Highway Infrastructure Needs,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Kenneth A. Small and Clifford Winston,Kenneth A. Small,Clifford Winston,,,,,,,0
https://www.jstor.org/stable/1818758,"Soviet Growth Slowdown: Duality, Maturity, and Innovation","Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Stanislaw Gomulka,Stanislaw Gomulka,,,,,,,,0
https://www.jstor.org/stable/1818759,Soviet Growth Retardation,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Padma Desai,Padma Desai,,,,,,,,0
https://www.jstor.org/stable/1818760,Soviet Growth Slowdown: Econometric vs. Direct Evidence,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Vladimir Kontorovich,Vladimir Kontorovich,,,,,,,,0
https://www.jstor.org/stable/1818761,Institutions Supporting Technical Advance in Industry,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Richard R. Nelson,Richard R. Nelson,,,,,,,,0
https://www.jstor.org/stable/1818762,The R&D Tax Credit and Other Technology Policy Issues,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Edwin Mansfield,Edwin Mansfield,,,,,,,,0
https://www.jstor.org/stable/1818763,Longer Patents For Lower Imitation Barriers: The 1984 Drug Act,"Vol. 76, No. 2, May, 1986",Vol. 76,No. 2,May,1986,,Henry Grabowski and John Vernon,Henry Grabowski,John Vernon,,,,,,,0
