Source URL,Title,Volume,Issue,Month,Year,Abstract,Authors1,Authors2,Authors3,Authors4,Authors5,Authors6,Authors7
https://doi.org/10.1093/restud/rdz038,Poor Little Rich Kids? The Role of Nature versus Nurture in Wealth and Other Economic Outcomes and Behaviours,Volume 87,Issue 4,July,2020,"Wealth is highly correlated between parents and their children; however, little is known about the extent to which these relationships are genetic or determined by environmental factors. We use administrative data on the net wealth of a large sample of Swedish adoptees merged with similar information for their biological and adoptive parents. Comparing the relationship between the wealth of adopted and biological parents and that of the adopted child, we find that, even prior to any inheritance, there is a substantial role for environment and a much smaller role for pre-birth factors and we find little evidence that nature/nurture interactions are important. When bequests are taken into account, the role of adoptive parental wealth becomes much stronger. Our findings suggest that wealth transmission is not primarily because children from wealthier families are inherently more talented or more able but that, even in relatively egalitarian Sweden, wealth begets wealth. We further build on the existing literature by providing a more comprehensive view of the role of nature and nurture on intergenerational mobility, looking at a wide range of different outcomes using a common sample and method. We find that environmental influences are relatively more important for wealth-related variables such as savings and investment decisions than for human capital. We conclude by studying consumption as an overall measure of welfare and find that, like wealth, it is more determined by environment than by biology.",Sandra E Black,Paul J Devereux,Petter Lundborg,Kaveh Majlesi,,,
https://doi.org/10.1093/restud/rdz057,A Quantitative Theory of Political Transitions,Volume 87,Issue 4,July,2020,"We develop a quantitative theory of repeated political transitions driven by revolts and reforms. In the model, the beliefs of disenfranchised citizens play a key role in determining revolutionary pressure, which in interaction with preemptive reforms determine regime dynamics. We study the quantitative implications of the model by fitting it to data on the universe of political regimes existing between 1946 and 2010. The estimated model generates a process of political transitions that looks remarkably close to the data, replicating the empirical shape of transition hazards, the frequency of revolts relative to reforms, the distribution of newly established regime types after revolts and reforms, and the unconditional distribution over regime types.",Lukas Buchheim,Robert Ulbricht,,,,,
https://doi.org/10.1093/restud/rdaa014,The Cost of Job Loss,Volume 87,Issue 4,July,2020,"This article identifies an equilibrium theory of wage formation and endogenous quit turnover in a labour market with on-the-job search, where risk averse workers accumulate human capital through learning-by-doing and lose skills while unemployed. Optimal contracting implies the wage paid increases with experience and tenure. Indirect inference using German data determines the deep parameters of the model. The estimated model not only reproduces the large and persistent fall in wages and earnings following job loss, a new structural decomposition finds foregone human capital accumulation (while unemployed) is the worker’s major cost of job loss.",Kenneth Burdett,Carlos Carrillo-Tudela,Melvyn Coles,,,,
https://doi.org/10.1093/restud/rdz047,"Aging in Place, Housing Maintenance, and Reverse Mortgages",Volume 87,Issue 4,July,2020,"We study the role of housing wealth in financing retirement consumption. In our model retirees: 1. derive utility benefits from remaining in their home (aging in place); and 2. choose in each period whether to maintain their house. The evidence that we present shows that these features are important in explaining the saving decisions of the elderly. The costs and the maintenance requirement of reverse mortgages (RMs) reduce (or eliminate) the benefits of the loans for retirees who wish to do less maintenance. We evaluate the impact of different loan features on retirees’ utility, cash-flows to lenders, and to the government agency that provides mortgage insurance. We show that combining RMs with insurance against a forced home sale (e.g. due to a move to a nursing home) is Pareto improving and can lead to increased demand for the loans due to product complementarities.",João F Cocco,Paula Lopes,,,,,
https://doi.org/10.1093/restud/rdz041,(Il)legal Assignments in School Choice,Volume 87,Issue 4,July,2020,"In public school choice, students with strict preferences are assigned to schools. Schools are endowed with priorities over students. Incorporating constraints from different applications, priorities are often modelled as choice functions over sets of students. It has been argued that the most desirable criterion for an assignment is stability; there should not exist any blocking pair: no student shall prefer some school to her assigned school and have higher priority than some student who got into that school or the school has an empty seat. We propose a blocking notion where in addition it must be possible to assign the student to her preferred school. We then define the following stability criterion for a set of assignments: a set of assignments is legal if and only if any assignment outside the set is blocked with some assignment in the set and no two assignments inside the set block each other. We show that under very basic conditions on priorities, there always exists a unique legal set of assignments, and that this set has a structure common to the set of stable assignments: (i) it is a lattice and (ii) it satisfies the rural hospitals theorem. The student-optimal legal assignment is efficient and provides a solution for the conflict between stability and efficiency.",Lars Ehlers,Thayer Morrill,,,,,
https://doi.org/10.1093/restud/rdaa004,"Unemployment Fluctuations, Match Quality, and the Wage Cyclicality of New Hires",Volume 87,Issue 4,July,2020,"We revisit the issue of the high cyclicality of wages of new hires. We show that after controlling for composition effects likely involving procyclical upgrading of job match quality, the wages of new hires are no more cyclical than those of existing workers. The key implication is that the sluggish behaviour of wages for existing workers is a better guide to the cyclicality of the marginal cost of labour than is the high measured cyclicality of new hires wages unadjusted for composition effects. Key to our identification is distinguishing between new hires from unemployment versus those who are job changers. We argue that to a reasonable approximation, the wages of the former provide a composition-free estimate of the wage flexibility, while the same is not true for the latter. We then develop a quantitative general equilibrium model with sticky wages via staggered contracting, on-the-job search, and heterogeneous match quality, and show that it can account for both the panel data evidence and aggregate evidence on labour market volatility.",Mark Gertler,Christopher Huckfeldt,Antonella Trigari,,,,
https://doi.org/10.1093/restud/rdz028,Identification and Estimation in Non-Fundamental Structural VARMA Models,Volume 87,Issue 4,July,2020,"The basic assumption of a structural vector autoregressive moving average (SVARMA) model is that it is driven by a white noise whose components are uncorrelated or independent and can be interpreted as economic shocks, called “structural” shocks. When the errors are Gaussian, independence is equivalent to non-correlation and these models face two identification issues. The first identification problem is “static” and is due to the fact that there is an infinite number of linear transformations of a given random vector making its components uncorrelated. The second identification problem is “dynamic” and is a consequence of the fact that, even if a SVARMA admits a non-invertible moving average (MA) matrix polynomial, it may feature the same second-order dynamic properties as a VARMA process in which the MA matrix polynomials are invertible (the fundamental representation). The aim of this article is to explain that these difficulties are mainly due to the Gaussian assumption, and that both identification challenges are solved in a non-Gaussian framework if the structural shocks are assumed to be instantaneously and serially independent. We develop new parametric and semi-parametric estimation methods that accommodate non-fundamentalness in the MA dynamics. The functioning and performances of these methods are illustrated by applications conducted on both simulated and real data.",Christian Gouriéroux,Alain Monfort,Jean-Paul Renne,,,,
https://doi.org/10.1093/restud/rdz030,Dynamic Inconsistency in Food Choice: Experimental Evidence from Two Food Deserts,Volume 87,Issue 4,July,2020,"We conduct field experiments to investigate dynamic inconsistency and commitment demand in food choice. In two home grocery delivery programs, we document substantial dynamic inconsistency between advance and immediate choices. When given the option to commit to their advance choices, around half of subjects take it up. Commitment demand is negatively correlated with dynamic inconsistency, suggesting those with larger self-control problems are less likely to be aware thereof. We evaluate the welfare consequences of dynamic inconsistency and commitment policies with utility measures based on advance, immediate, and unambiguous choices. Simply offering commitment has limited welfare (and behavioural) consequences under all measures.",Sally Sadoff,Anya Samek,Charles Sprenger,,,,
https://doi.org/10.1093/restud/rdz033,Knowledge Spillovers through Networks of Scientists,Volume 87,Issue 4,July,2020,"In this article, I directly test the hypothesis that interactions between inventors of different firms drive knowledge spillovers. I construct a network of publicly traded companies in which each link is a function of the relative proportion of two firms’ inventors who have former patent collaborators in both organizations. I use this measure to weigh the impact of R&D performed by each firm on the productivity and innovation outcomes of its network linkages. An empirical concern is that the resulting estimates may reflect unobserved, simultaneous determinants of firm performance, network connections, and external R&D. I address this problem with an innovative IV strategy, motivated by a game-theoretic model of firm interaction. I instrument the R&D of one firm’s connections with that of other firms that are sufficiently distant in network space. With the resulting spillover estimates, I calculate that among firms connected to the network the marginal social return of R&D amounts to approximately 112% of the marginal private return.",Paolo Zacchia,,,,,,
https://doi.org/10.1093/restud/rdz050,Measuring the Welfare Gains from Optimal Incentive Regulation,Volume 87,Issue 5,October,2020,"I empirically measure the welfare gains from optimal incentive regulation in the context of electric utilities facing both emissions and rate of return regulation (RORR). I provide evidence that RORR induces lower fuel efficiency, leading to greater coal consumption and higher emissions abatement costs. Replacing RORR with the optimal mechanism of Laffont and Tirole (1986) yields annual welfare gains of $686 million or a 11% reduction in electricity prices. I construct a much simpler two-contract menu that can achieve more than 65% of these welfare gains.",Jose Miguel Abito,,,,,,
https://doi.org/10.1093/restud/rdz051,"Money, Banking, and Financial Markets",Volume 87,Issue 5,October,2020,"The fact that money, banking, and financial markets interact in important ways seems self-evident. The theoretical nature of this interaction, however, has not been fully explored. To this end, we integrate the Diamond (1997, Journal of Political Economy105, 928–956) model of banking and financial markets with the Lagos and Wright (2005, Journal of Political Economy113, 463–484) dynamic model of monetary exchange—a union that bears a framework in which fractional reserve banks emerge in equilibrium, where bank assets are funded with liabilities made demandable in government money, where the terms of bank deposit contracts are affected by the liquidity insurance available in financial markets, where banks are subject to runs, and where a central bank has a meaningful role to play, both in terms of inflation policy and as a lender of last resort. Among other things, the model provides a rationale for nominal deposit contracts combined with a central bank lender-of-last-resort facility to promote efficient liquidity insurance and a panic-free banking system.",David Andolfatto,Aleksander Berentsen,Fernando M Martin,,,,
https://doi.org/10.1093/restud/rdaa022,Disease Control and Inequality Reduction: Evidence from a Tuberculosis Testing and Vaccination Campaign,Volume 87,Issue 5,October,2020,"This article examines the economic impact of a tuberculosis control program launched in Norway in 1948. In the 1940s, Norway had one of the highest tuberculosis infection rates in Europe, affecting about 85% of the inhabitants. To lower the disease burden, the Norwegian government launched a large-scale tuberculosis testing and vaccination campaign that substantially reduced tuberculosis infection rates among children. We find that cohorts in school during and after the campaign in municipalities with high tuberculosis prevalence gained more in terms of education, earnings, longevity, and height following this public health intervention. Furthermore, the gains from the disease control program are not limited to the initially treated cohorts but also affect their children. The results also suggest that individuals from a low socioeconomic background benefited more from the intervention and we present new evidence that a narrowing of the gap in childhood health can lead to a reduction in socioeconomic inequalities in adulthood.",Aline Bütikofer,Kjell G Salvanes,,,,,
https://doi.org/10.1093/restud/rdz061,The Production of Information in an Online World,Volume 87,Issue 5,October,2020,"News production requires investment, and competitors’ ability to appropriate a story may reduce a media’s incentives to provide original content. Yet, there is little legal protection of intellectual property rights in online news production, which raises the issue of the extent of copying online and the incentives to provide original content. In this article, we build a unique dataset combining all the online content produced by French news media during the year 2013 with new micro audience data. We develop a topic detection algorithm that identifies each news event, trace the timeline of each story, and study news propagation. We provide new evidence on online news production. First, we document high reactivity of online media: one quarter of the news stories are reproduced online in under 4 min. We show that this is accompanied by substantial copying, both at the extensive and at the intensive margins, which may constitute a severe threat to the commercial viability of the news media. Next, we estimate the returns to originality in online news production. Using article-level variations and media-level daily audience combined with article-level social media statistics, we find that original content producers tend to receive more viewers, thereby mitigating the newsgathering incentive problem raised by copying.",Julia Cagé,Nicolas Hervé,Marie-Luce Viaud,,,,
https://doi.org/10.1093/restud/rdaa008,Commitment in Organizations and the Competition for Talent,Volume 87,Issue 5,October,2020,"We show that a change in organizational structure from partnerships to public companies—which weakens contractual commitment—can lead to higher investment in high return-and-risk activities, higher productivity (value added per employee) and greater income dispersion (inequality). These predictions are consistent with the observed evolution of the financial sector where the switch from partnerships to public companies has been especially important in the decades that preceded the 21st Century financial crisis.",Thomas Cooley,Ramon Marimon,Vincenzo Quadrini,,,,
https://doi.org/10.1093/restud/rdz064,Diffusion of Being Pivotal and Immoral Outcomes,Volume 87,Issue 5,October,2020,"We study how the diffusion of being pivotal affects immoral outcomes. In our main experiment, subjects decide about agreeing to kill mice and receiving money versus objecting to the killing and foregoing the monetary amount. In a baseline condition, subjects decide individually about the life of one mouse. In the main treatment, subjects are organized into groups of eight and decide simultaneously. Eight mice are killed if at least one subject opts for killing. The fraction of subjects agreeing to kill is significantly higher in the main condition compared with the baseline condition. In a second experiment, we run the same baseline and main conditions but use a charity context and additionally study sequential decision-making. We replicate our finding from the mouse paradigm. We further show that the observed effects increase with experience, i.e., when we repeat the experiment for a second time. For both experiments, we elicit beliefs about being pivotal, which we validate in a treatment with non-involved observers. We show that beliefs are a main driver of our results.",A Falk,T Neuber,N Szech,,,,
https://doi.org/10.1093/restud/rdz048,The Exposure Problem and Market Design,Volume 87,Issue 5,October,2020,"Markets have an exposure problem when getting to the optimal allocation requires a sequence of transactions which if started but not completed leaves at least one trader with losses. We use laboratory experiments to evaluate the effect of the exposure problem on alternative market mechanisms. The continuous double auction performs poorly: efficiency is only 20% when exposure is high and 55% when it is low. A package market effectively eliminates the exposure problem: in low and high-exposure treatments efficiency is 82% and 89%, respectively. Building on stability notions from matching theory we introduce the concept of mechanism stability. A model of trade that combines mechanism stability with noisy best responses and imperfect foresight explains the difference in market performance. Finally, decentralized bargaining with contingent contracts performs well with perfect information and communication but not in the more realistic case when traders’ preferences are privately known.",Jacob K Goeree,Luke Lindsay,,,,,
https://doi.org/10.1093/restud/rdaa025,"Managerial Delegation, Law Enforcement, and Aggregate Productivity",Volume 87,Issue 5,October,2020,"I propose a novel general equilibrium framework to quantify the impact of law enforcement on the internal organization of firms and thereby on aggregate outcomes. The model features an agency problem between the firm and its middle managers. Imperfect law enforcement allows middle managers to divert revenue from firms, which reduces delegation and constrains firm size. I use French matched employer–employee data for evidence of the model’s pattern of managerial wages. Relative to the French benchmark economy, reducing law enforcement to its minimum value decreases GDP (equivalently, total factor productivity; TFP) by 23% and triples the self-employment rate. Consistent with the model, I document cross-country empirical evidence of a positive correlation between law enforcement indicators and the aggregate share of managerial workers. Mapped across the world, the model explains 3–6% of the ratio in GDP per worker between the poorest and richest quintile of countries, and 6–11% of their TFP ratio.",Jan Grobovšek,,,,,,
https://doi.org/10.1093/restud/rdaa011,"Child-Related Transfers, Household Labour Supply, and Welfare",Volume 87,Issue 5,October,2020,"What are the macroeconomic effects of transfers to households with children? How do alternative policies fare in welfare terms? We answer these questions in an equilibrium life-cycle model with household labour supply decisions, skill losses of females associated to non-participation, and heterogeneity in terms of fertility, childcare expenditures, and access to informal care. Calibrating our model to the U.S. economy, we first provide a roadmap for policy evaluation by contrasting transfers that are conditional on market work (childcare subsidies and childcare credits) with those that are not (child credits), when both types can be means tested or universal. We then evaluate expansions of current arrangements for the U.S. and find that expansions of conditional transfers have substantial positive effects on female labour supply, that are largest at the bottom of the skill distribution. Expanding childcare credits leads to long-run increases in the participation of married females of 10.6%, while an equivalent expansion of child credits leads to the opposite (⁠
−
2.4%). Expanding existing programs generates substantial welfare gains for newborn households, which are largest for less-skilled households. Expanding childcare credits leads to the largest welfare gains for newborns and achieves majority support.",Nezih Guner,Remzi Kaygusuz,Gustavo Ventura,,,,
https://doi.org/10.1093/restud/rdaa002,Teachers’ Pay for Performance in the Long-Run: The Dynamic Pattern of Treatment Effects on Students’ Educational and Labour Market Outcomes in Adulthood,Volume 87,Issue 5,October,2020,"This article examines the dynamic effects of a teachers’ pay for performance experiment on long-term outcomes at adulthood. The program led to a gradual increase in university education of the treated high school students, reaching an increase of 0.25 years of schooling by age 28–30. The effects on employment and earnings were initially negative, coinciding with a higher rate of enrolment in university, but became positive and significant with time. These gains are largely mediated by the positive effect of the program on several high school outcomes, including quantitative and qualitative gains in the high-stakes matriculation exams.",Victor Lavy,,,,,,
https://doi.org/10.1093/restud/rdz062,Ambiguous Policy Announcements,Volume 87,Issue 5,October,2020,"We study the effects of monetary announcements when agents face Knightian uncertainty about the commitment capacity of the monetary authority. Households are ambiguity averse and differentially exposed to inflation due to differences in wealth. In response to the announcement of a future monetary loosening, only wealthy households (creditors) act as if the announcement will be fully implemented, due to the potential wealth losses from future inflation. As a result the economy responds as if aggregate net wealth falls, which attenuates the effects of the announcement. Redistributing from super-wealthy to middle-wealthy households makes the announcement more expansionary, in the extreme as expansionary as under a fully credible announcement.",Claudio Michelacci,Luigi Paciello,,,,,
https://doi.org/10.1093/restud/rdz045,Measuring “Schmeduling”,Volume 87,Issue 5,October,2020,"What mental models do individuals use to approximate their tax schedule? Using incentivized forecasts of the U.S. Federal income tax schedule, we estimate the prevalence of the “schmeduling” heuristics for constructing mental representations of nonlinear incentive schemes. We find evidence of widespread reliance on the “ironing” heuristic, which linearizes the tax schedule using one’s average tax rate. In our preferred specification, 43% of the population irons. We find no evidence of reliance on the “spotlighting” heuristic, which linearizes the tax schedule using one’s marginal tax rate. We show that the presence of ironing rationalizes a number of empirical patterns in individuals’ perceptions of tax liability across the income distribution. Furthermore, while our empirical framework accommodates a rich class of other misperceptions, we find that a simple model including only ironers and correct forecasters accurately predicts average underestimation of marginal tax rates. We replicate our finding of prevalent ironing, and a lack of other systematic misperceptions, in a controlled experiment that studies real-stakes decisions across exogenously varied tax schedules. To illustrate the policy relevance of the ironing heuristic, we show that it augments the benefits of progressive taxation in a standard model of earnings choice. We quantify these benefits in a calibrated model of the U.S. tax system.",Alex Rees-Jones,Dmitry Taubinsky,,,,,
https://doi.org/10.1093/restud/rdz065,A Bias Bound Approach to Non-parametric Inference,Volume 87,Issue 5,October,2020,"The traditional approach to obtain valid confidence intervals for non-parametric quantities is to select a smoothing parameter such that the bias of the estimator is negligible relative to its standard deviation. While this approach is apparently simple, it has two drawbacks: first, the question of optimal bandwidth selection is no longer well-defined, as it is not clear what ratio of bias to standard deviation should be considered negligible. Second, since the bandwidth choice necessarily deviates from the optimal (mean squares-minimizing) bandwidth, such a confidence interval is very inefficient. To address these issues, we construct valid confidence intervals that account for the presence of a non-negligible bias and thus make it possible to perform inference with optimal mean squared error minimizing bandwidths. The key difficulty in achieving this involves finding a strict, yet feasible, bound on the bias of a non-parametric estimator. It is well-known that it is not possible to consistently estimate the pointwise bias of an optimal non-parametric estimator (for otherwise, one could subtract it and obtain a faster convergence rate violating Stone’s bounds on the optimal convergence rates). Nevertheless, we find that, under minimal primitive assumptions, it is possible to consistently estimate an upper bound on the magnitude of the bias, which is sufficient to deliver a valid confidence interval whose length decreases at the optimal rate and which does not contradict Stone’s results.",Susanne M Schennach,,,,,,
https://doi.org/10.1093/restud/rdz066,Approximate Random Allocation Mechanisms,Volume 87,Issue 6,November,2020,"We generalize the scope of random allocation mechanisms, in which the mechanism first identifies a feasible “expected allocation” and then implements it by randomizing over nearby feasible integer allocations. The previous literature has shown that the cases in which this is possible are sharply limited. We show that if some of the feasibility constraints can be treated as goals rather than hard constraints, then, subject to weak conditions that we identify, any expected allocation that satisfies all the constraints and goals can be implemented by randomizing among nearby integer allocations that satisfy all the hard constraints exactly and the goals approximately. By defining ex post utilities as goals, we are able to improve the ex post properties of several classic assignment mechanisms, such as the random serial dictatorship. We use the same approach to prove the existence of
ϵ
-competitive equilibrium in large markets with indivisible items and feasibility constraints.",Mohammad Akbarpour,Afshin Nikzad,,,,,
https://doi.org/10.1093/restud/rdaa026,Human Capital Development and Parental Investment in India,Volume 87,Issue 6,November,2020,"We estimate production functions for cognition and health for children aged 1–12 in India, based on the Young Lives Survey. India has over 70 million children aged 0–5 who are at risk of developmental deficits. The inputs into the production functions include parental background, prior child cognition and health, and child investments, which are taken as endogenous. Estimation is based on a nonlinear factor model, based on multiple measurements for both inputs and child outcomes. Our results show an important effect of early health on child cognitive development, which then becomes persistent. Parental investments affect cognitive development at all ages, but more so for younger children. Investments also have an impact on health at early ages only.",Orazio Attanasio,Costas Meghir,Emily Nix,,,,
https://doi.org/10.1093/restud/rdaa021,Endogenous Agency Problems and the Dynamics of Rents,Volume 87,Issue 6,November,2020,"While potentially more productive, more complex tasks generate larger agency rents. Agents therefore prefer to acquire complex skills, to earn large rents. In our overlapping generations model, their ability to do so is kept in check by competition with predecessors. Old agents, however, are imperfect substitutes for young ones, because the latter are easier to incentivize, thanks to longer horizons. This reduces competition between generations, enabling young managers to go for larger complexity than their predecessors. Consequently, equilibrium complexity and rents gradually increase beyond what is optimal for the principal and for society.",B Biais,A Landier,,,,,
https://doi.org/10.1093/restud/rdaa003,The Political Economy of Debt and Entitlements,Volume 87,Issue 6,November,2020,"This article presents a dynamic political-economic model of total government obligations. Its focus is on the interplay between debt and entitlements. In our model, both are tools by which temporarily powerful groups can extract resources from groups that will be powerful in the future: debt transfers resources across periods; entitlements directly target the future allocation of resources. We prove the following results. First, the presence of endogenous entitlements dampens the incentives of politically powerful groups to accumulate debt, but it leads to an increase in total government obligations. Second, fiscal rules can have perverse effects: if entitlements are unconstrained, and there are capital market frictions, debt limits lead to an increase in total government obligations and to worse outcomes for all groups. Analogous results hold for entitlement limits. Third, our model sheds some lights on the influence of capital market frictions on the incentives of governments to adopt fiscal rules, and implement entitlement programs. Finally, we identify preference polarization as a possible explanation for the joint growth of debt and entitlements.",Laurent Bouton,Alessandro Lizzeri,Nicola Persico,,,,
https://doi.org/10.1093/restud/rdaa010,"Policy Inertia, Election Uncertainty, and Incumbency Disadvantage of Political Parties",Volume 87,Issue 6,November,2020,"We document that postwar U.S. elections show a strong pattern of “incumbency disadvantage”: if a party has held the presidency of the country or the governorship of a state for some time, that party tends to lose popularity in the subsequent election. We show that this fact can be explained by a combination of policy inertia and unpredictability in election outcomes. A quantitative analysis shows that the observed magnitude of incumbency disadvantage can arise in several different models of policy inertia. Normative and positive implications of policy inertia leading to incumbency disadvantage are explored.",Satyajit Chatterjee,Burcu Eyigungor,,,,,
https://doi.org/10.1093/restud/rdz058,Firm Response to Competitive Shocks: Evidence from China’s Minimum Wage Policy,Volume 87,Issue 6,November,2020,"The large regional variation in minimum wage levels during the period 2002–8 in China implies that Chinese manufacturing firms experienced competitive shocks as a function of firm location and their low-wage employment share. We find that minimum wage hikes accelerate the input substitution from labour to capital, reduce employment growth and accelerate total factor productivity growth—particularly among the less productive firms under private Chinese or foreign ownership, but not among state-owned enterprises. The heterogeneous firm response to labour cost shocks can be explained by differences in management practices and suggests that management quality and competitive pressure are complementary.",Harald Hau,Yi Huang,Gewei Wang,,,,
https://doi.org/10.1093/restud/rdz044,"Mergers, Innovation, and Entry-Exit Dynamics: Consolidation of the Hard Disk Drive Industry, 1996–2016",Volume 87,Issue 6,November,2020,"How far should an industry be allowed to consolidate when competition and innovation are endogenous? We develop a stochastically alternating-move game of dynamic oligopoly and estimate it using data from the hard disk drive industry, in which a dozen global players consolidated into only three in the last 20 years. We find plateau-shaped equilibrium relationships between competition and innovation, with heterogeneity across time and productivity. Our counterfactual simulations suggest the current rule-of-thumb policy, which stops mergers when three or fewer firms exist, strikes approximately the right balance between pro-competitive effects and value-destruction side effects in this dynamic welfare trade-off.",Mitsuru Igami,Kosuke Uetake,,,,,
https://doi.org/10.1093/restud/rdaa006,Long-Run Effects of Lottery Wealth on Psychological Well-Being,Volume 87,Issue 6,November,2020,"We surveyed a large sample of Swedish lottery players about their psychological well-being 5–22 years after a major lottery event and analysed the data following pre-registered procedures. Relative to matched controls, large-prize winners experience sustained increases in overall life satisfaction that persist for over a decade and show no evidence of dissipating over time. The estimated treatment effects on happiness and mental health are significantly smaller. Follow-up analyses of domain-specific aspects of life satisfaction implicate financial life satisfaction as an important mediator for the long-run increase in overall life satisfaction.",Erik Lindqvist,Robert Östling,David Cesarini,,,,
https://doi.org/10.1093/restud/rdaa009,Crime is Terribly Revealing: Information Technology and Police Productivity,Volume 87,Issue 6,November,2020,"An increasing number of police departments use information technology (IT) to optimize patrolling strategies, yet little is known about its effectiveness in preventing crime. Based on quasi-random access to “predictive policing,” this study shows that IT improves police productivity as measured by crime clearance rates. Thanks to detailed information on individual incidents and offender-level identifiers it also shows that criminals strategies are predictable. Moreover, the introduction of predictive policing coincides with a large negative trend-discontinuity in crime rates. The benefit–cost ratio of this IT innovation appears to be large.",Giovanni Mastrobuoni,,,,,,
https://doi.org/10.1093/restud/rdaa019,U.S. Monetary Policy and the Global Financial Cycle,Volume 87,Issue 6,November,2020,"U.S. monetary policy shocks induce comovements in the international financial variables that characterize the “Global Financial Cycle.” A single global factor that explains an important share of the variation of risky asset prices around the world decreases significantly after a U.S. monetary tightening. Monetary contractions in the US lead to significant deleveraging of global financial intermediaries, a decline in the provision of domestic credit globally, strong retrenchments of international credit flows, and tightening of foreign financial conditions. Countries with floating exchange rate regimes are subject to similar financial spillovers.",Silvia Miranda-Agrippino,Hélène Rey,,,,,
https://doi.org/10.1093/restud/rdaa020,Top of the Class: The Importance of Ordinal Rank,Volume 87,Issue 6,November,2020,"This article establishes a new fact about educational production: ordinal academic rank during primary school has lasting impacts on secondary school achievement that are independent of underlying ability. Using data on the universe of English school students, we exploit naturally occurring differences in achievement distributions across primary school classes to estimate the impact of class rank. We find large effects on test scores, confidence, and subject choice during secondary school, even though these students have a new set of peers and teachers who are unaware of the students’ prior ranking in primary school. The effects are especially pronounced for boys, contributing to an observed gender gap in the number of Maths courses chosen at the end of secondary school. Using a basic model of student effort allocation across subjects, we distinguish between learning and non-cognitive skills mechanisms, finding support for the latter.",Richard Murphy,Felix Weinhardt,,,,,
https://doi.org/10.1093/restud/rdz052,Externalities and Benefit Design in Health Insurance,Volume 87,Issue 6,November,2020,"Insurance benefit design has important implications for consumer welfare. In this article, we model insurer behaviour in the Medicare prescription drug coverage market and show that strategic private insurer incentives impose a fiscal externality on the traditional Medicare program. We document that plans covering medical expenses have more generous drug coverage than plans that are only responsible for prescription drug spending, which translates into higher drug utilization by enrolees. The effect is driven by drugs that reduce medical expenditure and treat chronic conditions. Our equilibrium model of benefit design endogenizes plan characteristics and accounts for asymmetric information; the model estimates confirm that differential incentives to internalize medical care offsets can explain disparities across plans. Counterfactuals show that strategic insurer incentives are as important as asymmetric information in determining benefit design.",Amanda Starc,Robert J Town,,,,,
https://doi.org/10.1093/restud/rdaa027,The Union Threat,Volume 87,Issue 6,November,2020,"This article develops a search theory of labour unions in which the possibility of unionization distorts the behaviour of non-union firms. In the model, unions arise endogenously through a majority election within firms. As union wages are set through a collective bargaining process, unionization compresses wages and lowers profits. To prevent unionization, non-union firms over-hire high-skill workers— who vote against the union— and under-hire low-skill workers— who vote in its favour. As a consequence of this distortion in hiring, firms that are threatened by unionization hire fewer workers, produce less and pay a more concentrated distribution of wages. In the calibrated economy, the threat of unionization has a significant negative impact on aggregate output, but it also reduces wage inequality.",Mathieu Taschereau-Dumouchel,,,,,,
https://doi.org/10.1093/restud/rdaa012,Random Inspections and Periodic Reviews: Optimal Dynamic Monitoring,Volume 87,Issue 6,November,2020,"We study the design of monitoring in dynamic settings with moral hazard. An agent (e.g. a firm) benefits from reputation for quality, and a principal (e.g. a regulator) can learn the agent’s quality via costly inspections. Monitoring plays two roles: an incentive role, because outcomes of inspections affect agent’s reputation, and an informational role because the principal directly values the information. We characterize the optimal monitoring policy inducing full effort. When information is the principal’s main concern, optimal monitoring is deterministic with periodic reviews. When incentive provision is the main concern, optimal monitoring is random with a constant hazard rate.",Felipe Varas,Iván Marinovic,Andrzej Skrzypacz,,,,
https://doi.org/10.1093/restud/rdaa061,"Back to Basics: Basic Research Spillovers, Innovation Policy, and Growth",Volume 88,Issue 1,January,2021,"This article introduces a general equilibrium model of endogenous technical change through basic and applied research. Basic research differs from applied research in the nature and the magnitude of the generated spillovers. We propose a novel way of empirically identifying these spillovers and embed them in a framework with private firms and a public research sector. After characterizing the equilibrium, we estimate our model using micro-level data on research expenditures by French firms. Our key finding is that uniform research subsidies can accentuate the dynamic misallocation in the economy by oversubsidizing applied research. Policies geared towards public basic research and its interaction with the private sector are significantly welfare-improving.",Ufuk Akcigit,Douglas Hanley,Nicolas Serrano-Velarde,,,,
https://doi.org/10.1093/restud/rdaa069,Balance Sheet Channel with Information-Trading Frictions in Secondary Markets,Volume 88,Issue 1,January,2021,"This article develops a theory of the balance sheet channel that places a central emphasis on the liquidity of secondary markets for macro-contingent claims. We show that the presence of dispersed information and imperfect competition in secondary markets, interacted with financial constraints, results in mispricing and misallocation of aggregate risk, distorts aggregate investment, and exacerbates asset price and output volatility. The magnitude of balance sheet amplification effects becomes endogenously tied to the severity of market frictions, which likely vary over time and across economies. The laissez-faire equilibrium is constrained inefficient due to a novel externality originating from rent-extracting behaviour of agents in secondary markets. Optimal corrective policy boosts secondary market liquidity through subsidies to trade in macro-contingent claims, which enhances aggregate risk-sharing and stabilizes the business cycle.",Vladimir Asriyan,,,,,,
