Source URL,Title,Issue Vol.,Issue No.,Month,Year,Abstract,Author 1,Author 2,Author 3,Author 4,Author 5,Author 6,img
https://www.journals.uchicago.edu/doi/10.1086/657948,Mechanism Choice and Strategic Bidding in Divisible Good Auctions: An Empirical Analysis of the Turkish Treasury Auction Market,118,5,October,2010,"We propose an estimation method to bound bidders’ marginal valuations in discriminatory auctions using individual bid-level data and apply the method to data from the Turkish Treasury auction market. Using estimated bounds on marginal values, we compute an upper bound on the inefficiency of realized allocations as well as bounds on how much additional revenue could have been realized in a counterfactual uniform price or Vickrey auction. We conclude that switching from a discriminatory auction to a uniform price or Vickrey auction would not significantly increase revenue. Moreover, such a switch would increase bidder expected surplus by at most 0.02 percent.",Ali Hortaçsu,David McAdams,,,,,
https://www.journals.uchicago.edu/doi/10.1086/657923,Learning from Prices: Public Communication and Welfare,118,5,October,2010,"We study the effect of releasing public information about productivity or monetary shocks using a micro-founded macroeconomic model in which agents learn from the distribution of nominal prices. While a public release has the direct beneficial effect of providing new information, it also has the indirect adverse effect of reducing the informational efficiency of the price system. We show that the negative indirect effect can dominate. Thus, the public information release may increase uncertainty about the monetary shock and reduce welfare. We find that the optimal communication policy is always to release either all or none of the information.",Manuel Amador,Pierre-Olivier Weill,,,,,
https://www.journals.uchicago.edu/doi/10.1086/657996,Capital Taxation and Ownership When Markets Are Incomplete,118,5,October,2010,"This paper is a normative investigation of the properties of optimal capital taxation in the neoclassical growth model with aggregate shocks and incomplete markets. The model features a representative-agent economy with linear taxes on labor and capital. I first allow the government to trade only a real risk-free bond. Optimal policy has the following features: labor taxes fluctuate very little, capital taxes are volatile and feature a positive (negative) spike after a negative (positive) shock to the government budget, and capital taxes average to roughly zero across periods. I then consider the implications of allowing the government to trade capital.",Emmanuel Farhi,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/657922,Optimal Information Disclosure,118,5,October,2010,"A sender randomly draws a “prospect” characterized by its profitability to the sender and its relevance to a receiver. The receiver observes only a signal provided by the sender and accepts the prospect if his Bayesian inference about the prospect’s relevance exceeds his opportunity cost. The sender’s profits are typically maximized by partial information disclosure, whereby the receiver is induced to accept less relevant but more profitable prospects (“switches”) by pooling them with more relevant but less profitable ones (“baits”). Extensions include maximizing a weighted sum of sender profits and receiver surplus and allowing the sender to use monetary incentives.",Luis Rayo,Ilya Segal,,,,,
https://www.journals.uchicago.edu/doi/10.1086/658371,Should the Personal Computer Be Considered a Technological Revolution? Evidence from U.S. Metropolitan Areas,118,5,October,2010,"The introduction and diffusion of personal computers are widely viewed as a technological revolution. Using U.S. metropolitan area–level panel data, this paper asks whether links between PC adoption, educational attainment, and the return to skill conform to a model of technological revolutions in which the speed and extent of adoption are endogenous. The model implies that cities will adjust differently to the arrival of a more skill-intensive means of production, with the returns to skill increasing most where skill is abundant and its return is low. We show that the cross-city data fit many of the predictions of the model during the period 1980–2000, the PC diffusion era.",Paul Beaudry,Mark Doms,Ethan Lewis,,,,
https://www.journals.uchicago.edu/doi/10.1086/659224,Han Fei Tzŭ (280–233 BC) and Optimal Deterrence,118,5,October,2010,,,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/656513,Assessing Risky Social Situations,118,4,August,2010,"This paper reexamines the welfare economics of risk. It singles out a class of criteria, the “expected equally distributed equivalent,” as the unique class that avoids serious drawbacks of existing approaches. Such criteria behave like ex post criteria when the final statistical distribution of well-being is known ex ante and like ex ante criteria when risk generates no inequality. The paper also provides a new result on the tension between inequality aversion and respect of individual ex ante preferences, in the vein of Harsanyi’s aggregation theorem.",Marc Fleurbaey,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/656632,The Macroeconomic Implications of Rising Wage Inequality in the United States,118,4,August,2010,"In recent decades, American workers have faced a rising college premium, a narrowing gender gap, and increasing wage volatility. This paper explores the quantitative and welfare implications of these changes. The framework is an incomplete-markets life cycle model in which individuals choose education, intrafamily time allocation, and savings. Given the observed history of the U.S. wage structure, the model replicates key trends in cross-sectional inequality in hours worked, earnings, and consumption. Recent cohorts enjoy welfare gains, on average, as higher relative wages for college graduates and for women translate into higher educational attainment and a more even division of labor within the household.",Jonathan Heathcote,Kjetil Storesletten,Giovanni L. Violante,,,,
https://www.journals.uchicago.edu/doi/10.1086/655844,Explaining the Favorite–Long Shot Bias: Is It Risk-Love or Misperceptions?,118,4,August,2010,"The favorite–long shot bias describes the long-standing empirical regularity that betting odds provide biased estimates of the probability of a horse winning: long shots are overbet whereas favorites are underbet. Neoclassical explanations of this phenomenon focus on rational gamblers who overbet long shots because of risk-love. The competing behavioral explanations emphasize the role of misperceptions of probabilities. We provide novel empirical tests that can discriminate between these competing theories by assessing whether the models that explain gamblers’ choices in one part of their choice set (betting to win) can also rationalize decisions over a wider choice set, including compound bets in the exacta, quinella, or trifecta pools. Using a new, large-scale data set ideally suited to implement these tests, we find evidence in favor of the view that misperceptions of probability drive the favorite–long shot bias, as suggested by prospect theory.",Erik Snowberg,Justin Wolfers,,,,,
https://www.journals.uchicago.edu/doi/10.1086/655858,Matching and Inequality in the World Economy,118,4,August,2010,This paper develops tools and techniques to analyze the determinants of factor allocation and factor prices in economies with a large number of goods and factors. The main results of our paper characterize sufficient conditions for robust monotone comparative statics predictions in a Roy-like assignment model. These general results are then used to generate new insights about the consequences of globalization.,Arnaud Costinot,Jonathan Vogel,,,,,
https://www.journals.uchicago.edu/doi/10.1086/655976,Quality Matters: The Expulsion of Professors and the Consequences for PhD Student Outcomes in Nazi Germany,118,4,August,2010,"I investigate the effect of faculty quality on PhD student outcomes. To address the endogeneity of faculty quality I use exogenous variation provided by the expulsion of mathematics professors in Nazi Germany. Faculty quality is a very important determinant of short- and long-run PhD student outcomes. A one-standard-deviation increase in faculty quality increases the probability of publishing the dissertation in a top journal by 13 percentage points, the probability of becoming a full professor by 10 percentage points, the probability of having positive lifetime citations by 16 percentage points, and the number of lifetime citations by 6.3.",Fabian Waldinger,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/652705,Marlat Prices for Seminars,118,4,August,2010,,,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/653808,Does Professor Quality Matter? Evidence from Random Assignment of Students to Professors,118,3,June,2010,"In primary and secondary education, measures of teacher quality are often based on contemporaneous student performance on standardized achievement tests. In the postsecondary environment, scores on student evaluations of professors are typically used to measure teaching quality. We possess unique data that allow us to measure relative student performance in mandatory follow‐on classes. We compare metrics that capture these three different notions of instructional quality and present evidence that professors who excel at promoting contemporaneous student achievement teach in ways that improve their student evaluations but harm the follow‐on achievement of their students in more advanced classes.",Scott E. Carrell,James E. West,,,,,
https://www.journals.uchicago.edu/doi/10.1086/653690,"Innovation, Firm Dynamics, and International Trade",118,3,June,2010,"We present a general equilibrium model of the response of firms’ decisions to operate, innovate, and engage in international trade to a change in the marginal cost of international trade. We find that, although a change in trade costs can have a substantial impact on heterogeneous firms’ exit, export, and process innovation decisions, the impact of changes in these decisions on welfare is largely offset by the response of product innovation. Our results suggest that microeconomic evidence on firms’ responses to changes in international trade costs may not be informative about the implications of changes in these trade costs for aggregate welfare.",Andrew Atkeson,Ariel Tomás Burstein,,,,,
https://www.journals.uchicago.edu/doi/10.1086/653138,Housing Externalities,118,3,June,2010,"Using data compiled from concentrated residential urban revitalization programs                     implemented in Richmond, Virginia, between 1999 and 2004, we study residential                     externalities. We estimate that housing externalities decrease by half                     approximately every 1,000 feet. On average, land prices in neighborhoods                     targeted for revitalization rose by 2–5 percent at an annual rate above                     those in a control neighborhood. These increases translate into land value gains                     of between $2 and $6 per dollar invested in the program over a 6‐year                     period. We provide a simple theory that helps us estimate and interpret these                     effects in terms of the parameters of the model.",Esteban Rossi‐Hansberg,Pierre‐Daniel Sarte,Raymond Owens III,,,,
https://www.journals.uchicago.edu/doi/10.1086/653714,Identifying Agglomeration Spillovers: Evidence from Winners and Losers of Large Plant Openings,118,3,June,2010,"We quantify agglomeration spillovers by comparing changes in total factor productivity (TFP) among incumbent plants in “winning” counties that attracted a large manufacturing plant and “losing” counties that were the new plant's runner‐up choice. Winning and losing counties have similar trends in TFP prior to the new plant opening. Five years after the opening, incumbent plants' TFP is 12 percent higher in winning counties. This productivity spillover is larger for plants sharing similar labor and technology pools with the new plant. Consistent with spatial equilibrium models, labor costs increase in winning counties, indicating that profits ultimately increase less than productivity.",Michael Greenstone,Richard Hornbeck,Enrico Moretti,,,,
https://www.journals.uchicago.edu/doi/10.1086/653452,Competition and the Structure of Vertical Relationships in Capital Markets,118,3,June,2010,"We show that information flows between investment banks and their clients affect relationships and that shocks to these flows affect corporate investment. Firms avoid sharing investment banks in their industry, but only when they engage in product market competition. This suggests that concerns about disclosure of confidential information to strategic rivals determine firms’ investment bank choices. Using exogenous shocks to information flows arising from bank mergers, we show that the desire to avoid sharing banks has a substantial effect on investment. These information effects help us understand how the investment banking industry is structured, how banks compete, and how prices are set.",John Asker,Alexander Ljungqvist,,,,,
https://www.journals.uchicago.edu/doi/10.1086/653093,Bargaining and Majority Rules: A Collective Search Perspective,118,2,April,2010,"We study collective search processes in which members of a committee decide whether to accept the current proposal or continue searching. The acceptance decision is made according to majority rule. We study which members have more impact on the decision, as well as the degree of randomness of the decision. When proposals vary along a single dimension, the acceptance set is small, and at most two members determine the outcome whatever the majority rule. When proposals vary along many dimensions, the acceptance set is large except under unanimity and all members affect the distribution of decisions. Various implications are drawn.",Olivier Compte,Philippe Jehiel,,,,,
https://www.journals.uchicago.edu/doi/10.1086/653137,Can Pay Regulation Kill? Panel Data Evidence on the Effect of Labor Markets on Hospital Performance,118,2,April,2010,"In many sectors, pay is regulated to be equal across heterogeneous geographical labor markets. When the competitive outside wage is higher than the regulated wage, there are likely to be falls in quality. We exploit panel data from the population of English hospitals in which regulated pay for nurses is essentially flat across the country. Higher outside wages significantly worsen hospital quality as measured by hospital deaths for emergency heart attacks. A 10 percent increase in the outside wage is associated with a 7 percent increase in death rates. Furthermore, the regulation increases aggregate death rates in the public health care system.",Carol Propper,John Van Reenen,,,,,
https://www.journals.uchicago.edu/doi/10.1086/652463,Order in Product Customization Decisions: Evidence from Field Experiments,118,2,April,2010,"Differentiated product models are predicated on the belief that a product’s utility can be derived from the summation of utilities for its individual attributes. In one framed field experiment and two natural field experiments, we test this assumption by experimentally manipulating the order of attribute presentation in the product customization process of custom‐made suits and automobiles. We find that order affects the design of a suit that people configure and the design and price of a car that people purchase by influencing the likelihood that they will accept the default option suggested by the firm.",Jonathan Levav,Mark Heitmann,Andreas Herrmann,Sheena S. Iyengar,,,
https://www.journals.uchicago.edu/doi/10.1086/652462,Club Goods and Group Identity: Evidence from Islamic Resurgence during the Indonesian Financial Crisis,118,2,April,2010,"This paper tests a model in which group identity in the form of religious intensity functions as ex post insurance. I exploit relative price shocks induced by the Indonesian financial crisis to demonstrate a causal relationship between economic distress and religious intensity (Koran study and Islamic school attendance) that is weaker for other forms of group identity. Consistent with ex post insurance, credit availability reduces the effect of economic distress on religious intensity, religious intensity alleviates credit constraints, and religious institutions smooth consumption shocks across households and within households, particularly for those who were less religious before the crisis.",Daniel L. Chen,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/652903,Press Coverage and Political Accountability,118,2,April,2010,"We estimate the impact of press coverage on citizen knowledge, politicians’ actions, and policy. We find that voters living in areas where, for exogenous reasons, the press covers their U.S. House representative less are less likely to recall their representative’s name and less able to describe and rate him or her. Congressmen who are less covered by the local press work less for their constituencies: they are less likely to stand witness before congressional hearings, to serve on constituency‐oriented committees (perhaps), and to vote against the party line. Finally, federal spending is lower in areas with exogenously lower press coverage of congressmen.",James M. Snyder Jr.,David Strömberg,,,,,
https://www.journals.uchicago.edu/doi/10.1086/650315,"Altruism, Favoritism, and Guilt in the Allocation of Family Resources: Sophie’s Choice in Mao’s Mass Send‐Down Movement",118,1,February,2010,"We use survey data on twins in urban China, among whom many experienced the consequences of the forced mass rustication movement of the Cultural Revolution, to identify the roles of altruism, favoritism, and guilt in affecting family behavior. We exploit the fact that many families were forced to select one of their adolescent children to be sent down. We show the conditions under which guilt, favoritism, and altruism can be identified using such data. We find that parents behaved altruistically, showed favoritism, but also exhibited guilt: the child experiencing more rustication years received higher parental transfers despite having higher earnings.",Hongbin Li,Mark Rosenzweig,Junsen Zhang,,,,
https://www.journals.uchicago.edu/doi/10.1086/651674,Why Do the Elderly Save? The Role of Medical Expenses,118,1,February,2010,"This paper constructs a model of saving for retired single people that includes heterogeneity in medical expenses and life expectancies, and bequest motives. We estimate the model using Assets and Health Dynamics of the Oldest Old data and the method of simulated moments. Out‐of‐pocket medical expenses rise quickly with age and permanent income. The risk of living long and requiring expensive medical care is a key driver of saving for many higher‐income elderly. Social insurance programs such as Medicaid rationalize the low asset holdings of the poorest but also benefit the rich by insuring them against high medical expenses at the ends of their lives.",Mariacristina De Nardi,Eric French,John B. Jones,,,,
https://www.journals.uchicago.edu/doi/10.1086/651513,How Well Does the U.S. Social Insurance System Provide Social Insurance?,118,1,February,2010,"We analyze the insurance provided by the U.S. social security and income tax system within a model in which agents receive idiosyncratic, wage rate shocks that are privately observed. We consider two reforms: a piecemeal reform that optimally chooses the social security benefit function and a radical reform that eliminates the entire social insurance system and replaces it with an optimal tax on lifetime earnings. The radical reform outperforms the piecemeal reform and achieves nearly all of the maximum possible welfare gain when wages differ permanently over the lifetime. When wage shocks match properties in U.S. data, the piecemeal reform outperforms the radical reform.",Mark Huggett,Juan Carlos Parra,,,,,
https://www.journals.uchicago.edu/doi/10.1086/651673,"Cyclicality, Mortality, and the Value of Time: The Case of Coffee Price Fluctuations and Child Survival in Colombia",118,1,February,2010,"Recent studies demonstrate procyclical mortality in wealthy countries, but there are reasons to expect a countercyclical relationship in developing nations. We investigate how child survival in Colombia responds to fluctuations in world arabica coffee prices and document starkly procyclical child deaths. In studying this result’s behavioral underpinnings, we highlight that (1) the leading determinants of child health are inexpensive but require considerable time, and (2) as the value of time declines with falling coffee prices, so does the relative price of health. We find a variety of direct evidence consistent with the primacy of time in child health production.",Grant Miller,B. Piedad Urdinola,,,,,
https://www.journals.uchicago.edu/doi/10.1086/650305,Cost Benefit Analyses versus Referenda,118,1,February,2010,We consider a planner who chooses between two public policies and ask whether a referendum or a cost benefit analysis leads to higher welfare. We find that a referendum leads to higher welfare than a cost benefit analysis in a “common value” environment. Cost benefit analysis is better in a “private value” environment.,Martin J. Osborne,Matthew A. Turner,,,,,
https://www.journals.uchicago.edu/doi/10.1086/664820,Do Powerful Politicians Cause Corporate Downsizing?,119,6,December,2011,"This paper employs a new empirical approach for identifying the impact of government spending on the private sector. Our key innovation is to use changes in congressional committee chairmanships as a source of exogenous variation in state-level federal expenditures. We show that fiscal spending shocks appear to significantly dampen corporate investment activity. This retrenchment occurs within large and small states and is most pronounced among geographically concentrated firms. The effects are economically meaningful, and the mechanism—entirely distinct from interest rate and tax channels—suggests new considerations in assessing the impact of government spending on private-sector economic activity.",Lauren Cohen,Joshua Coval,Christopher Malloy,,,,
https://www.journals.uchicago.edu/doi/10.1086/664613,The Combinatorial Assignment Problem: Approximate Competitive Equilibrium from Equal Incomes,119,6,December,2011,"This paper proposes a new mechanism for combinatorial assignment—for example, assigning schedules of courses to students—based on an approximation to competitive equilibrium from equal incomes (CEEI) in which incomes are unequal but arbitrarily close together. The main technical result is an existence theorem for approximate CEEI. The mechanism is approximately efficient, satisfies two new criteria of outcome fairness, and is strategyproof in large markets. Its performance is explored on real data, and it is compared to alternatives from theory and practice: all other known mechanisms are either unfair ex post or manipulable even in large markets, and most are both manipulable and unfair.",Eric Budish,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/664614,On the Optimal Burden of Proof,119,6,December,2011,"The burden of proof, a central feature of adjudication and other decision-making contexts, constitutes an important but largely unappreciated policy instrument. The optimal strength of the burden of proof, as well as optimal enforcement effort and sanctions, involves trading off deterrence and the chilling of desirable behavior, the latter being absent in previous work. The character of the optimum differs markedly from prior results and from conventional understandings of proof burdens. There are important divergences across models in which enforcement involves monitoring, investigation, and auditing. A number of extensions are analyzed, in one instance nullifying key results in prior work.",Louis Kaplow,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/664615,Does AMD Spur Intel to Innovate More?,119,6,December,2011,"We estimate an equilibrium model of dynamic oligopoly with durable goods and endogenous innovation to examine the effect of competition on innovation in the personal computer microprocessor industry. Firms make dynamic pricing and investment decisions while consumers make dynamic upgrade decisions, anticipating product improvements and price declines. Consistent with Schumpeter, we find that the rate of innovation in product quality would be 4.2 percent higher without AMD present, though higher prices would reduce consumer surplus by $12 billion per year. Comparative statics illustrate the role of product durability and provide implications of the model for other industries.",Ronald L. Goettler,Brett R. Gordon,,,,,
https://www.journals.uchicago.edu/doi/10.1086/665011,The Money Pump as a Measure of Revealed Preference Violations,119,6,December,2011,"We introduce a measure of the severity of violations of the revealed preference axioms, the money pump index (MPI). The MPI is the amount of money one can extract from a consumer who violates the axioms. It is also a statistical test for the hypothesis that a consumer is rational when behavior is observed with error. We present an application using a panel data set of food expenditures. The data exhibit many violations of the axioms. Mostly, the MPI for these violations is small. The MPI indicates that the hypothesis of consumer rationality cannot be rejected.",Federico Echenique,Sangmok Lee,Matthew Shum,,,,
https://www.journals.uchicago.edu/doi/10.1086/665521,Shortages Raise Prices: Military Edition,119,6,December,2011,,Sonia Jaffe,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/662962,The Impact of Rosenwald Schools on Black Achievement,119,5,October,2011,"The black-white gap in schooling among southern-born men narrowed sharply between the world wars. From 1914 to 1931, nearly 5,000 schools were constructed as part of the Rosenwald Rural Schools Initiative. Using census data and World War II records, we find that the Rosenwald program accounts for a sizable portion of the educational gains of rural southern blacks. We find significant effects on school attendance, literacy, years of schooling, cognitive test scores, and northern migration. The gains are highest in the most disadvantaged counties, suggesting that schooling treatments have the largest impact among those with limited access to education.",Daniel Aaronson,Bhashkar Mazumder,,,,,
https://www.journals.uchicago.edu/doi/10.1086/662961,Arresting Banking Panics: Federal Reserve Liquidity Provision and the Forgotten Panic of 1929,119,5,October,2011,"Scholars differ on whether central bank intervention mitigates banking panics. In April 1929, a fruit fly infestation in Florida forced the U.S. government to quarantine fruit shipments from the state and destroy infested groves. In July, depositors panicked in Tampa and surrounding cities. The Federal Reserve Bank of Atlanta rushed currency to member banks beset by runs. We show that this intervention arrested the panic and estimate that bank failures would have been twice as high without the Federal Reserve’s intervention. Our results suggest that similar interventions may have reduced bank failures during the Great Depression.",Mark Carlson,Kris James Mitchener,Gary Richardson,,,,
https://www.journals.uchicago.edu/doi/10.1086/662720,Heterogeneity and Tests of Risk Sharing,119,5,October,2011,"How well do people share risk? Standard risk-sharing regressions assume that any variation in households’ risk preferences is uncorrelated with variation in the cyclicality of income. I combine administrative and survey data to show that this assumption is questionable: Risk-tolerant workers hold jobs in which earnings carry more aggregate risk. The correlation makes risk-sharing regressions in the previous literature too pessimistic. I derive techniques that eliminate the bias, apply them to U.S. data, and find that the effect of idiosyncratic income shocks on consumption is practically small and statistically difficult to distinguish from zero.",Sam Schulhofer-Wohl,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/662721,Waiting to Imitate: On the Dynamic Pricing of Knowledge,119,5,October,2011,"We study the problem of an inventor who brings to the market an innovation that can be legally imitated. Imitators may “enter” the market by imitating the innovation at a cost or by buying from the inventor the knowledge necessary to reproduce and use the invention. The possibility of contracting dramatically affects the need for patent protection. Our results show that (i) imitators wait to enter the market and the inventor becomes a temporary monopolist; (ii) the inventor sells knowledge through contracts that allow resale by the imitators; and (iii) under certain conditions, the inventor’s payoff increases with the number of imitators.",Emeric Henry,Carlos J. Ponce,,,,,
https://www.journals.uchicago.edu/doi/10.1086/663306,Quitters Never Win: The (Adverse) Incentive Effects of Competing with Superstars,119,5,October,2011,"Internal competition may motivate worker effort, yet the benefits of competition may depend critically on workers’ relative abilities: large skill differences may reduce efforts. I use panel data from professional golf tournaments and find that the presence of a superstar is associated with lower performance. On average, golfers’ first-round scores are approximately 0.2 strokes worse when Tiger Woods participates relative to when Woods is absent. The overall tournament effect is 0.8 strokes. The adverse superstar effect varies with the quality of Woods’s play. There is no evidence that reduced performance is attributable to media attention intensity or risky strategy adoption.",Jennifer Brown,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/663869,Stigler's Theory of Optimal Law Enforcement in Thomas More's Utopia,119,5,October,2011,,Glen Weyl,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/662222,Comparing Risks by Acceptance and Rejection,119,4,August,2011,"Stochastic dominance is a partial order on risky assets (“gambles”) that is based on the uniform preference—of all decision-makers in an appropriate class—for one gamble over another. We modify this requirement, first, by taking into account the status quo (given by the current wealth) and the possibility of rejecting gambles, and second, by comparing rejections that are substantive (i.e., uniform over wealth levels or over utilities). This yields two new stochastic orders: “wealth-uniform dominance” and “utility-uniform dominance.” Unlike stochastic dominance, these two orders are complete: any two gambles can be compared. Moreover, they are equivalent to the orders induced by, respectively, the Aumann–Serrano index of riskiness and the Foster–Hart measure of riskiness.",Sergiu Hart,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/662221,Investment Shocks and Asset Prices,119,4,August,2011,"I explore the implications for asset prices and macroeconomic dynamics of shocks that improve real investment opportunities and thus affect the representative household’s marginal utility. These investment shocks generate differences in risk premia due to their heterogeneous impact on firms: they benefit firms producing investment relative to firms producing consumption goods and increase the value of growth opportunities relative to the value of existing assets. Using data on asset returns, I find that a positive investment shock leads to high marginal utility states. A general equilibrium model with investment shocks matches key features of macroeconomic quantities and asset prices.",Dimitris Papanikolaou,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/662627,Filtered Social Learning,119,4,August,2011,"Knowledge sharing is economically important but also typically incomplete: we “filter” our communication. This paper analyzes the consequences of filtering. In the model, homogeneous agents share knowledge with their peers whenever the private benefits exceed communication costs. The welfare implications of this transmission mechanism hinge on whether units of knowledge complement, substitute for, or are independent of each other. Both substitutability and complementarity generate externalities; cheaper communication eliminates externalities in the former case but not necessarily in the latter. Complementary basic skills such as numeracy catalyze technology adoption, and adoption may be path dependent even when payoffs are certain and independent across agents.",Paul Niehaus,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/662628,"Income Distribution, Product Quality, and International Trade",119,4,August,2011,"We develop a framework for studying trade in horizontally and vertically differentiated products. In our model, consumers with heterogeneous incomes and tastes purchase a homogeneous good and make a discrete choice of quality and variety of a differentiated product. The distribution of preferences generates a nested-logit demand structure such that the fraction of consumers who buy a higher-quality product rises with income. The model features a home-market effect that helps to explain why richer countries export higher-quality goods. It provides a tractable tool for studying the welfare consequences of trade and trade policy for different income groups in an economy.",Pablo Fajgelbaum,Gene M. Grossman,Elhanan Helpman,,,,
https://www.journals.uchicago.edu/doi/10.1086/661983,Can Hearts and Minds Be Bought? The Economics of Counterinsurgency in Iraq,119,4,August,2011,"We develop and test an economic theory of insurgency motivated by the informal literature and by recent military doctrine. We model a three-way contest between violent rebels, a government seeking to minimize violence by mixing service provision and coercion, and civilians deciding whether to share information about insurgents. We test the model using panel data from Iraq on violence against Coalition and Iraqi forces, reconstruction spending, and community characteristics (sectarian status, socioeconomic grievances, and natural resource endowments). Our results support the theory’s predictions: improved service provision reduces insurgent violence, particularly for smaller projects and since the “surge” began in 2007.",Eli Berman,Jacob N. Shapiro,Joseph H. Felter,,,,
https://www.journals.uchicago.edu/doi/10.1086/663011,Rent Dissipation in the Nevada Territory,119,4,August,2011,,Michael R. Ward,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/660902,Managing Strategic Buyers,119,3,June,2011,"We consider the problem of a monopolist who must sell her inventory before some deadline, facing buyers with independent private values. The seller faces a basic trade-off between imperfect price discrimination and maintaining an effective reserve price. When there is only one unit and only a few buyers, the seller essentially posts unacceptable prices up to the very end, at which point prices collapse in a series of jumps to a “reserve price” exceeding marginal cost. When there are many buyers, the seller abandons this reserve price in order to more effectively screen buyers, with prices decreasing continuously over time.",Johannes Hörner,Larry Samuelson,,,,,
https://www.journals.uchicago.edu/doi/10.1086/660842,The Demarcation of Land and the Role of Coordinating Property Institutions,119,3,June,2011,"We use a natural experiment in nineteenth-century Ohio to analyze the economic effects of two dominant land demarcation regimes, metes and bounds (MB) and the rectangular system (RS). MB is decentralized with plot shapes, alignment, and sizes defined individually; RS is a centralized grid of uniform square plots that does not vary with topography. We find large initial net benefits in land values from the RS and also that these effects persist into the twenty-first century. These findings reveal the importance of transaction costs and networks in affecting property rights, land values, markets, and economic growth.",Gary D. Libecap,Dean Lueck,,,,,
https://www.journals.uchicago.edu/doi/10.1086/660864,Efficient Search on the Job and the Business Cycle,119,3,June,2011,"The paper develops a model of directed search on the job in which transitions of workers between unemployment and employment and across employers are driven by heterogeneity in the quality of firm-worker matches. The equilibrium is such that the agents’ value and policy functions are independent of the endogenous distribution of workers across employment states. Hence, the model can be solved outside of the steady state and used to measure the effect of cyclical productivity shocks on the labor market. Productivity shocks are found to generate large fluctuations in workers’ transitions, unemployment, and vacancies when matches are experience goods, but not when matches are inspection goods.",Guido Menzio,Shouyong Shi,,,,,
https://www.journals.uchicago.edu/doi/10.1086/660887,The Competitive Saving Motive: Evidence from Rising Sex Ratios and Savings Rates in China,119,3,June,2011,"The high and rising household savings rate in China is not easily reconciled with the traditional explanations that emphasize life cycle factors, the precautionary saving motive, financial development, or habit formation. This paper proposes a new competitive saving motive: as the sex ratio rises, Chinese parents with a son raise their savings in a competitive manner in order to improve their son’s relative attractiveness for marriage. The pressure on savings spills over to other households. Both cross-regional and household-level evidence supports this hypothesis. This factor can potentially account for about half the actual increase in the household savings rate during 1990–2007.",Shang-Jin Wei,Xiaobo Zhang,,,,,
https://www.journals.uchicago.edu/doi/10.1086/660817,Determinacy and Identification with Taylor Rules,119,3,June,2011,"The new-Keynesian, Taylor rule theory of inflation determination relies on explosive dynamics. By raising interest rates in response to inflation, the Fed induces ever-larger inflation, unless inflation jumps to one particular value on each date. However, economics does not rule out explosive inflation, so inflation remains indeterminate. Attempts to fix this problem assume that the government will choose to blow up the economy if alternative equilibria emerge, by following policies we usually consider impossible. The Taylor rule is not identified without unrealistic assumptions. Thus, Taylor rule regressions do not show that the Fed moved from “passive” to “active” policy in 1980.",John H. Cochrane,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/661536,Rent Dissipation in the Nevada Territory,119,3,June,2011,,Michael R. Ward,,,,,,
https://www.journals.uchicago.edu/doi/10.1086/660731,Overcoming Ideological Bias in Elections,119,2,April,2011,"We study a model in which voters choose between two candidates on the basis of both ideology and competence. While the ideology of the candidates is commonly known, voters are imperfectly informed about competence. Voter preferences, however, are such that ideology alone determines voting. When voting is compulsory, the candidate of the majority ideology prevails, and this may not be optimal from a social perspective. However, when voting is voluntary and costly, we show that turnout adjusts endogenously so that the outcome of a large election is always first-best.",Vijay Krishna,John Morgan,,,,,
https://www.journals.uchicago.edu/doi/10.1086/660124,The Allocative Cost of Price Ceilings in the U.S. Residential Market for Natural Gas,119,2,April,2011,"A direct consequence of restricting the price of a good for which secondary markets do not exist is that, in the presence of excess demand, the good will not be allocated to the buyers who value it the most. We demonstrate the empirical importance of this allocative cost for the U.S. residential market for natural gas, which was subject to price ceilings during 1954–89. Using a household-level, discrete-continuous model of natural gas demand, we estimate that the allocative cost in this market averaged $3.6 billion annually, nearly tripling previous estimates of the net welfare loss to U.S. consumers.",Lucas W. Davis,Lutz Kilian,,,,,
